#{"t_start": 1692018644.9276133, "env_id": null}
r,l,t
-80.0,22,69.65816
40.0,16,69.697415
-480.0,42,69.710164
-60.0,21,69.721565
-40.0,20,69.746498
-280.0,32,69.809105
-580.0,47,69.809158
-760.0,56,69.823786
-320.0,34,69.833864
-600.0,48,69.854934
-120.0,24,69.876235
-720.0,54,69.878734
-280.0,32,69.904778
80.0,14,69.921869
-220.0,29,69.936793
-340.0,35,69.962695
-180.0,27,69.993016
-160.0,26,70.027818
-140.0,25,70.047701
-360.0,36,70.047777
-220.0,29,70.06383
-40.0,20,70.093699
-80.0,22,70.146035
-380.0,37,70.167488
80.0,14,70.193277
-380.0,37,70.208352
-460.0,41,70.229915
-1020.0,51,70.271147
-700.0,53,70.300623
-240.0,30,70.339648
-360.0,36,70.370525
-340.0,35,70.390426
-200.0,28,70.411227
-720.0,54,70.431347
-200.0,28,70.450355
-60.0,21,70.479723
100.0,13,70.498674
-80.0,22,70.5136
-260.0,31,70.527241
-140.0,25,70.547626
60.0,15,70.566018
60.0,15,70.606751
-200.0,28,70.634462
-220.0,29,70.654194
20.0,17,70.68222
-1110.0,72,70.692673
-520.0,44,70.706361
-20.0,19,70.731771
-120.0,24,70.765126
-140.0,25,70.79491
-280.0,32,70.813787
-940.0,65,70.832184
-180.0,27,70.849597
-1050.0,54,70.870369
0.0,18,70.889875
-300.0,33,70.911193
-60.0,21,70.927878
-280.0,32,70.950151
0.0,18,70.967482
-220.0,29,70.999398
-20.0,19,71.02643
20.0,17,71.042233
0.0,18,71.071005
-340.0,35,71.071053
-160.0,26,71.079971
-420.0,39,71.109718
-180.0,27,71.149057
-40.0,20,71.160913
-120.0,24,71.176056
-40.0,20,71.193529
80.0,14,71.203883
-80.0,22,71.220221
-60.0,21,71.229104
-560.0,46,71.236952
-840.0,60,71.260836
-20.0,19,71.261516
0.0,18,71.287537
120.0,12,71.318135
0.0,18,71.339054
0.0,18,71.361624
-60.0,21,71.386947
-80.0,22,71.397509
-180.0,27,71.436733
-100.0,23,71.4686
-280.0,32,71.482362
-520.0,44,71.493634
-40.0,20,71.520936
-400.0,38,71.54621
80.0,14,71.561741
-40.0,20,71.584429
-80.0,22,71.604139
-880.0,62,71.622933
20.0,17,71.641675
-20.0,19,87.80071
-340.0,35,87.81257
-40.0,20,87.832696
-440.0,40,87.847916
-440.0,40,87.864195
-40.0,20,87.909185
-600.0,48,87.932666
-300.0,33,87.932757
0.0,18,87.955169
-100.0,23,87.972808
-480.0,42,88.010339
-40.0,20,88.042833
-120.0,24,88.067887
-220.0,29,88.083822
-80.0,22,88.102045
-60.0,21,88.122312
-400.0,38,88.135053
-80.0,22,88.16769
-760.0,56,88.201983
-40.0,20,88.20204
-480.0,42,88.220363
-240.0,30,88.230402
20.0,17,88.250481
-640.0,50,88.270272
-400.0,38,88.301263
0.0,18,88.334969
-220.0,29,88.335037
-500.0,43,88.358914
20.0,17,88.369576
-140.0,25,88.378747
100.0,13,88.400527
-100.0,23,88.414989
-1050.0,54,88.44411
-280.0,32,88.481956
-100.0,23,88.492334
-620.0,49,88.502022
-260.0,31,88.513047
-300.0,33,88.5365
-580.0,47,88.536551
20.0,17,88.562653
-260.0,31,88.582522
-220.0,29,88.591771
20.0,17,88.6033
0.0,18,88.612502
60.0,15,88.671769
-100.0,23,88.697951
-500.0,43,88.698049
-40.0,20,88.727007
-180.0,27,88.753777
-100.0,23,88.754055
120.0,12,88.784129
-100.0,23,88.800778
-80.0,22,88.811987
-160.0,26,88.833714
-20.0,19,88.861094
20.0,17,88.8753
-420.0,39,88.912948
80.0,14,88.928668
-60.0,21,88.958673
100.0,13,88.970095
-460.0,41,88.986656
-360.0,36,88.986718
-740.0,55,89.000016
-60.0,21,89.024327
0.0,18,89.068187
-160.0,26,89.085869
-200.0,28,89.099551
-200.0,28,89.111071
-240.0,30,89.12581
-160.0,26,89.145565
-80.0,22,89.187122
-40.0,20,89.206032
-20.0,19,89.221118
20.0,17,89.263192
-260.0,31,89.263298
20.0,17,89.288951
40.0,16,89.297059
-340.0,35,89.320879
100.0,13,89.347574
-100.0,23,89.367277
-100.0,23,89.390452
-400.0,38,89.417314
-240.0,30,89.438915
-1330.0,83,89.468455
-300.0,33,89.484664
-220.0,29,89.49689
20.0,17,89.520391
-240.0,30,89.534927
100.0,13,89.550718
-340.0,35,89.588346
40.0,16,89.599247
-160.0,26,89.612449
-160.0,26,89.629611
-40.0,20,89.629669
-100.0,23,89.676193
-80.0,22,89.69635
-220.0,29,89.720352
-560.0,46,89.731413
-400.0,38,89.759868
-180.0,27,89.804454
-40.0,20,89.804542
0.0,18,89.834336
-280.0,32,89.84826
80.0,14,89.862922
-1350.0,69,89.883988
-640.0,50,89.900373
-40.0,20,89.911285
80.0,14,89.961711
20.0,17,89.961767
-120.0,24,89.978884
-280.0,32,89.996918
-60.0,21,90.028327
-380.0,37,90.038401
-780.0,57,90.07892
-360.0,36,90.107403
40.0,16,90.126617
-200.0,28,90.126674
-40.0,20,90.147478
-600.0,48,90.175372
-320.0,34,90.209667
-240.0,30,90.224136
-360.0,36,90.240712
-260.0,31,90.249448
-140.0,25,90.269287
-60.0,21,90.304718
-160.0,26,90.319474
-740.0,55,90.338763
-140.0,25,90.364717
-120.0,24,90.383349
100.0,13,90.400292
-320.0,34,90.417241
-120.0,24,90.451736
-240.0,30,90.48563
-180.0,27,90.513887
-200.0,28,90.533107
-180.0,27,90.54506
-520.0,44,90.571865
-140.0,25,90.59483
-420.0,39,90.619353
0.0,18,90.629496
-20.0,19,90.655051
80.0,14,90.675476
-360.0,36,90.700421
-60.0,21,90.720744
80.0,14,90.736897
-360.0,36,90.76995
80.0,14,90.802403
0.0,18,90.81505
-980.0,67,90.837605
40.0,16,90.850462
-340.0,35,90.875959
-440.0,40,90.919168
80.0,14,90.919243
-120.0,24,90.953547
-340.0,35,90.964865
-20.0,19,90.983437
-420.0,39,90.994025
-380.0,37,91.025937
40.0,16,91.048205
-100.0,23,91.055807
-120.0,24,91.081802
-520.0,44,91.093428
0.0,18,91.112809
80.0,14,91.131276
0.0,18,91.16925
100.0,13,91.182599
0.0,18,91.19361
-200.0,28,91.214467
-480.0,42,91.236907
-1000.0,68,91.247438
-240.0,30,91.283964
-220.0,29,91.293242
-180.0,27,91.316567
-340.0,35,91.327663
-40.0,20,91.362329
-340.0,35,91.375281
-440.0,40,91.395372
-260.0,31,91.411651
-180.0,27,91.4279
0.0,18,91.447636
0.0,18,91.476075
-400.0,38,91.476135
-200.0,28,91.486058
-180.0,27,91.526854
20.0,17,91.551905
-60.0,21,91.571867
-260.0,31,91.588814
-460.0,41,91.600525
-100.0,23,91.634039
-220.0,29,91.66649
-120.0,24,91.684875
-640.0,50,91.702393
-120.0,24,91.702458
-280.0,32,91.719217
-80.0,22,91.772542
-140.0,25,91.772599
-120.0,24,91.786428
-400.0,38,91.803682
100.0,13,91.829144
-380.0,37,91.839775
-520.0,44,91.870482
-160.0,26,91.883992
-120.0,24,91.897627
-20.0,19,91.922132
-100.0,23,91.936947
-140.0,25,91.971997
-640.0,50,91.989012
-160.0,26,92.018779
-320.0,34,92.039551
80.0,14,92.07253
-200.0,28,92.072634
-540.0,45,92.10261
100.0,13,92.113107
-140.0,25,92.137289
0.0,18,92.157986
-20.0,19,92.170263
60.0,15,92.190465
-160.0,26,92.206095
-160.0,26,92.237029
-100.0,23,92.248822
80.0,14,92.262713
-20.0,19,92.287947
-100.0,23,92.288
60.0,15,92.330267
-480.0,42,92.348429
-220.0,29,92.368028
-120.0,24,92.387844
-280.0,32,92.402768
-300.0,33,92.420524
80.0,14,92.436087
60.0,15,92.453684
20.0,17,92.487173
-140.0,25,92.499867
-100.0,23,92.509911
-20.0,19,92.52514
20.0,17,92.564443
-20.0,19,92.584419
-300.0,33,92.611586
-40.0,20,92.61168
20.0,17,92.611715
-800.0,58,92.630823
40.0,16,92.655726
-120.0,24,92.69331
-160.0,26,92.710531
-340.0,35,92.740984
-100.0,23,92.762364
-420.0,39,92.775244
-160.0,26,92.78945
-800.0,58,92.809687
-780.0,57,92.821727
-60.0,21,92.837588
120.0,12,92.873597
-100.0,23,92.894373
80.0,14,92.89448
-180.0,27,92.925477
-220.0,29,92.944156
-180.0,27,92.962249
0.0,18,92.974371
-40.0,20,92.989558
-280.0,32,93.020175
20.0,17,93.031994
-160.0,26,93.049822
-120.0,24,93.068206
-540.0,45,93.088761
-60.0,21,93.097949
-340.0,35,93.105718
40.0,16,93.120487
-200.0,28,93.132807
80.0,14,93.174865
60.0,15,93.184668
-480.0,42,93.198626
-240.0,30,93.209156
-340.0,35,93.233123
-60.0,21,93.26296
-440.0,40,93.263067
-120.0,24,93.278093
-60.0,21,93.309075
-180.0,27,93.329583
-40.0,20,93.346245
-160.0,26,93.391539
-20.0,19,93.39163
-280.0,32,93.417562
-380.0,37,93.438703
100.0,13,93.463104
-360.0,36,93.480894
-120.0,24,93.499568
-40.0,20,93.525853
-580.0,47,93.543499
-480.0,42,93.56946
-80.0,22,93.584824
60.0,15,93.614819
-160.0,26,93.626657
-420.0,39,93.640934
-520.0,44,93.653665
-440.0,40,93.692859
20.0,17,93.692912
-360.0,36,93.715013
-160.0,26,93.728386
-120.0,24,93.758633
-180.0,27,93.770166
-300.0,33,93.803341
-740.0,55,93.83004
-300.0,33,93.846588
-80.0,22,93.868125
-60.0,21,93.884058
-1150.0,74,93.91586
-20.0,19,93.933591
20.0,17,93.949296
-60.0,21,93.98403
-140.0,25,94.010893
-240.0,30,94.02648
-60.0,21,94.064818
0.0,18,94.064927
40.0,16,94.100695
40.0,16,94.110261
-40.0,20,94.129721
-360.0,36,94.151078
-520.0,44,94.15947
0.0,18,94.174866
-180.0,27,94.211854
-680.0,52,94.230964
-200.0,28,94.253427
-220.0,29,94.265138
-540.0,45,94.292443
-120.0,24,94.303708
-380.0,37,94.316623
-100.0,23,94.372585
-400.0,38,94.394569
-600.0,48,94.410774
120.0,12,94.426546
-320.0,34,94.436589
-720.0,54,94.469804
-500.0,43,94.480841
-140.0,25,94.50242
-80.0,22,94.519768
20.0,17,94.519829
-180.0,27,94.549311
-160.0,26,94.576879
-60.0,21,94.607716
-400.0,38,94.618623
-280.0,32,94.63362
-440.0,40,94.6632
-480.0,42,94.678578
-40.0,20,94.716194
-100.0,23,94.73037
-420.0,39,94.745864
-420.0,39,94.782351
20.0,17,94.78241
-360.0,36,94.805081
-180.0,27,94.823086
-480.0,42,94.835571
-60.0,21,94.854244
-120.0,24,94.880585
-300.0,33,94.90093
-80.0,22,94.943449
-620.0,49,94.943548
-100.0,23,94.981599
-40.0,20,95.021851
20.0,17,95.032665
0.0,18,95.046582
-220.0,29,95.06824
-40.0,20,95.111401
-140.0,25,95.120485
-360.0,36,95.148745
80.0,14,95.172133
-1310.0,82,95.185791
-660.0,51,95.201735
-500.0,43,95.218008
20.0,17,95.253812
60.0,15,95.264807
0.0,18,95.295602
20.0,17,95.295661
-40.0,20,95.324179
-160.0,26,95.382082
-760.0,56,95.403666
-140.0,25,95.418241
-340.0,35,95.444405
-320.0,34,95.460625
-300.0,33,95.474005
-20.0,19,95.494301
-40.0,20,95.505794
-40.0,20,95.54835
-120.0,24,95.548403
-340.0,35,95.56956
-600.0,48,95.583004
-520.0,44,95.595032
-280.0,32,95.608564
0.0,18,95.626374
20.0,17,95.654932
60.0,15,95.669591
-20.0,19,95.703653
-400.0,38,95.711587
-320.0,34,95.732722
-300.0,33,95.745969
-60.0,21,95.746022
-400.0,38,95.787382
-200.0,28,95.799282
-240.0,30,95.815244
-300.0,33,95.857051
-360.0,36,95.871108
-400.0,38,95.879507
-140.0,25,95.893256
-80.0,22,95.905352
20.0,17,95.948231
-380.0,37,95.948309
-60.0,21,95.970752
-120.0,24,95.970815
-100.0,23,95.994074
-180.0,27,96.016028
-40.0,20,96.042035
-100.0,23,96.074217
40.0,16,96.094727
-340.0,35,96.110409
-300.0,33,96.12016
60.0,15,96.138504
-140.0,25,96.161061
-400.0,38,96.183857
-60.0,21,96.217257
20.0,17,96.217519
-40.0,20,96.256571
40.0,16,96.280344
-120.0,24,96.291996
-320.0,34,96.304136
60.0,15,96.336486
-220.0,29,96.355951
100.0,13,96.38852
-500.0,43,96.396776
-100.0,23,96.407229
-380.0,37,96.441652
-260.0,31,96.459573
-200.0,28,96.483206
-160.0,26,96.483251
-220.0,29,96.495822
-680.0,52,96.514374
-120.0,24,96.543523
20.0,17,96.556155
-100.0,23,96.570618
-20.0,19,96.589349
-320.0,34,113.269447
40.0,16,113.2839
-160.0,26,113.299821
-280.0,32,113.337944
100.0,13,113.348308
0.0,18,113.36097
-720.0,54,113.385735
20.0,17,113.409554
-800.0,58,113.447788
-100.0,23,113.47528
-220.0,29,113.475402
-360.0,36,113.502861
-620.0,49,113.527711
40.0,16,113.541988
-80.0,22,113.566828
-120.0,24,113.589828
-340.0,35,113.618281
-740.0,55,113.618334
-260.0,31,113.631644
-560.0,46,113.648447
-260.0,31,113.669242
-440.0,40,113.735016
-20.0,19,113.735132
-260.0,31,113.764895
-580.0,47,113.793837
-580.0,47,113.805434
-20.0,19,113.817588
40.0,16,113.840962
-60.0,21,113.84103
-880.0,62,113.876268
-40.0,20,113.89793
-80.0,22,113.931998
-280.0,32,113.940126
-420.0,39,113.949791
-500.0,43,113.976461
-160.0,26,113.987001
60.0,15,114.006577
-740.0,55,114.028746
-100.0,23,114.040189
-20.0,19,114.059543
-420.0,39,114.085195
-280.0,32,114.100092
-140.0,25,114.134995
-320.0,34,114.153612
-40.0,20,114.194961
0.0,18,114.207053
-380.0,37,114.219703
-320.0,34,114.232523
-100.0,23,114.265836
-280.0,32,114.287537
-120.0,24,114.296276
-80.0,22,114.307443
-160.0,26,114.318311
-80.0,22,114.369488
-500.0,43,114.369552
-340.0,35,114.397199
-620.0,49,114.421509
-360.0,36,114.428888
-420.0,39,114.442439
-200.0,28,114.486538
-200.0,28,114.486625
20.0,17,114.512781
-80.0,22,114.534523
-260.0,31,114.546639
-20.0,19,114.565656
-200.0,28,114.59649
40.0,16,183.905306
-100.0,23,183.933938
-180.0,27,183.957562
-260.0,31,183.98355
20.0,17,183.996605
-440.0,40,184.023434
60.0,15,184.059729
-180.0,27,184.082177
-140.0,25,184.105926
-680.0,52,184.1066
-140.0,25,184.128509
0.0,18,184.154264
-60.0,21,184.176975
-80.0,22,184.192915
-480.0,42,184.213259
-340.0,35,184.234663
60.0,15,184.263129
-600.0,48,184.272172
-60.0,21,184.281969
-420.0,39,184.310852
-600.0,48,184.321079
20.0,17,184.33383
100.0,13,184.373052
-400.0,38,184.373151
-260.0,31,184.399561
-40.0,20,184.420156
-400.0,38,184.430406
-240.0,30,184.48394
-40.0,20,184.483995
-440.0,40,184.495819
-380.0,37,184.531717
-200.0,28,184.531808
60.0,15,184.583578
-120.0,24,184.594933
-220.0,29,184.615469
-320.0,34,184.629228
-200.0,28,184.642102
-880.0,62,184.651983
-260.0,31,184.70641
-80.0,22,184.724878
-180.0,27,184.756224
-300.0,33,184.756276
-340.0,35,184.777597
-80.0,22,184.806941
-40.0,20,184.807003
-880.0,62,184.828039
20.0,17,184.839207
-160.0,26,184.854424
-260.0,31,184.887746
20.0,17,184.887801
120.0,12,184.910371
-40.0,20,184.94553
-220.0,29,184.973866
80.0,14,184.993881
100.0,13,185.013499
-80.0,22,185.034661
-320.0,34,185.058328
0.0,18,185.069708
-100.0,23,185.090526
0.0,18,185.106749
-120.0,24,185.125876
100.0,13,185.162595
20.0,17,185.179679
-20.0,19,185.210266
-320.0,34,185.224468
-260.0,31,185.248546
60.0,15,185.288623
-180.0,27,185.303184
-400.0,38,185.327203
-160.0,26,185.350309
-60.0,21,185.361825
100.0,13,185.379655
-580.0,47,185.413781
0.0,18,185.441518
-140.0,25,185.467348
-100.0,23,185.490526
-80.0,22,185.50863
-360.0,36,185.528884
-100.0,23,185.570421
-320.0,34,185.587086
-120.0,24,185.598952
40.0,16,185.62783
-280.0,32,185.641713
-20.0,19,185.673424
-100.0,23,185.697419
-780.0,57,185.720445
-780.0,57,185.751272
40.0,16,185.763961
-100.0,23,185.777295
-180.0,27,185.799469
40.0,16,185.81834
-100.0,23,185.84332
-60.0,21,185.876039
-100.0,23,185.890521
-240.0,30,185.918434
-220.0,29,185.940873
80.0,14,185.956546
-160.0,26,185.97405
-20.0,19,185.993034
-380.0,37,186.010047
-40.0,20,186.043759
40.0,16,186.064523
60.0,15,186.084257
-240.0,30,186.106494
-540.0,45,186.151561
-20.0,19,186.168644
-40.0,20,186.190395
-500.0,43,186.225332
-120.0,24,186.225455
-140.0,25,186.282924
40.0,16,186.282973
0.0,18,186.29475
-440.0,40,186.312313
-280.0,32,186.346995
40.0,16,186.370939
-460.0,41,186.388551
-140.0,25,186.458899
-180.0,27,186.458998
-120.0,24,186.472835
-420.0,39,186.486756
-600.0,48,186.50598
-760.0,56,186.545849
-60.0,21,186.564422
-80.0,22,186.578947
-120.0,24,186.597043
-280.0,32,186.608637
-320.0,34,186.627264
0.0,18,186.659586
-280.0,32,186.68849
0.0,18,186.707036
-220.0,29,186.707096
-100.0,23,186.72443
60.0,15,186.745083
-240.0,30,186.773308
-140.0,25,186.823399
-400.0,38,186.839899
-120.0,24,186.849902
-540.0,45,186.870502
-120.0,24,186.912385
-840.0,60,186.939321
-80.0,22,186.939396
-880.0,62,186.962682
-240.0,30,186.986713
-20.0,19,187.00686
-460.0,41,187.019868
-80.0,22,187.030134
-160.0,26,187.040119
80.0,14,187.062591
-20.0,19,187.107965
-120.0,24,187.121857
-460.0,41,187.142718
-280.0,32,187.171623
-240.0,30,187.18197
0.0,18,187.203703
-320.0,34,187.227416
-60.0,21,187.242774
60.0,15,187.28323
-180.0,27,187.283278
-100.0,23,187.293044
0.0,18,187.316494
-20.0,19,187.344792
-260.0,31,187.360937
0.0,18,187.394705
0.0,18,187.406689
20.0,17,187.445807
0.0,18,187.445874
-120.0,24,187.46448
0.0,18,187.491786
-40.0,20,187.504505
-460.0,41,187.521312
-140.0,25,187.556235
20.0,17,187.575963
-180.0,27,187.576031
-80.0,22,187.599282
-300.0,33,187.617444
-100.0,23,187.630011
60.0,15,187.654035
-20.0,19,187.669928
-60.0,21,187.70201
-20.0,19,187.713492
-40.0,20,187.746165
-480.0,42,187.7672
-200.0,28,187.7788
-340.0,35,187.794355
-80.0,22,187.814953
0.0,18,187.840214
-260.0,31,187.85921
20.0,17,187.883474
-240.0,30,187.909813
-20.0,19,187.923821
120.0,12,187.960306
-160.0,26,187.981543
-440.0,40,187.981609
60.0,15,188.001013
-680.0,52,188.025205
-280.0,32,188.043702
60.0,15,188.058746
-100.0,23,188.085131
20.0,17,188.108939
-280.0,32,188.130634
-60.0,21,188.14222
-340.0,35,188.188286
-20.0,19,188.197465
-300.0,33,188.236823
-1090.0,56,188.236887
-440.0,40,188.251368
60.0,15,188.268826
-80.0,22,188.32017
-200.0,28,188.343463
-460.0,41,188.362321
-880.0,62,188.38608
-420.0,39,188.405744
-160.0,26,188.422525
-540.0,45,188.43585
-40.0,20,188.458164
80.0,14,188.481441
-600.0,48,188.531946
-180.0,27,188.563179
-1010.0,67,188.590209
-80.0,22,188.618037
-910.0,62,188.629584
-600.0,48,188.642112
-40.0,20,188.66374
0.0,18,188.697266
-60.0,21,188.712911
-60.0,21,188.72337
0.0,18,188.736703
-1220.0,79,188.762125
-320.0,34,188.762193
0.0,18,188.813069
-80.0,22,188.813148
-20.0,19,188.839059
-100.0,23,188.863847
-260.0,31,188.880056
-200.0,28,188.890654
40.0,16,188.909859
40.0,16,188.909932
0.0,18,188.933911
0.0,18,188.966923
-260.0,31,188.998295
-160.0,26,189.013149
-20.0,19,189.058553
-200.0,28,189.068594
-500.0,43,189.091228
-1010.0,52,189.106845
-380.0,37,189.137763
-940.0,65,189.150432
-120.0,24,189.191186
-220.0,29,189.215925
-400.0,38,189.230523
-180.0,27,189.258403
20.0,17,189.282393
-480.0,42,189.320014
-260.0,31,189.320122
-840.0,60,189.33917
-260.0,31,189.371651
-140.0,25,189.380239
20.0,17,189.402195
-200.0,28,189.425908
-240.0,30,189.438522
-420.0,39,189.44917
20.0,17,189.462385
-340.0,35,189.482619
-500.0,43,189.508513
-300.0,33,189.550788
-140.0,25,189.551282
40.0,16,189.551322
-140.0,25,189.601089
-20.0,19,189.619015
-40.0,20,189.633687
-100.0,23,189.648727
-860.0,61,189.682025
-920.0,64,189.695406
-40.0,20,189.731972
-280.0,32,189.756549
-140.0,25,189.777739
-600.0,48,189.799694
-1010.0,52,189.815376
-40.0,20,189.8282
-300.0,33,189.844113
-600.0,48,189.865045
20.0,17,189.899044
-320.0,34,189.912503
100.0,13,189.922144
-300.0,33,189.950232
-140.0,25,189.96102
-320.0,34,189.982459
-60.0,21,190.013469
100.0,13,190.037815
-140.0,25,190.063367
-360.0,36,190.087451
-220.0,29,190.100879
-440.0,40,190.124025
-40.0,20,190.142191
-240.0,30,190.154822
-20.0,19,190.170884
-100.0,23,190.188572
80.0,14,190.19863
-200.0,28,190.219198
-340.0,35,190.235294
-100.0,23,190.26103
-340.0,35,190.291072
120.0,12,190.311908
-100.0,23,190.344404
-280.0,32,190.373708
-320.0,34,190.37382
40.0,16,190.39509
40.0,16,190.412399
-160.0,26,190.434833
40.0,16,190.464122
-160.0,26,190.485023
-160.0,26,190.510111
0.0,18,190.510165
-220.0,29,190.535876
20.0,17,190.550606
-220.0,29,190.568071
0.0,18,190.606083
-120.0,24,190.626622
-160.0,26,190.651784
-400.0,38,190.672592
-200.0,28,190.672646
-320.0,34,190.689928
-360.0,36,190.722492
-200.0,28,190.745106
-640.0,50,190.771782
-500.0,43,190.783699
-240.0,30,190.811483
-120.0,24,190.829446
-780.0,57,190.851861
60.0,15,190.890625
-220.0,29,190.914632
-260.0,31,190.914723
-160.0,26,190.945561
-1100.0,73,190.965051
-140.0,25,190.992716
60.0,15,190.99277
-160.0,26,191.02544
-200.0,28,191.048625
-400.0,38,191.073207
-180.0,27,191.095789
80.0,14,191.095848
-380.0,37,191.113618
-400.0,38,191.136684
-20.0,19,191.170917
-100.0,23,191.192789
0.0,18,191.222036
-220.0,29,191.2438
-680.0,52,191.288152
40.0,16,191.314374
-260.0,31,191.331235
-200.0,28,191.346423
-820.0,59,191.373707
-260.0,31,191.388403
60.0,15,191.409566
0.0,18,191.424571
-240.0,30,191.456554
0.0,18,191.486622
-180.0,27,191.486688
-120.0,24,191.511901
-140.0,25,191.5613
-60.0,21,191.588985
-20.0,19,191.597544
-140.0,25,191.61023
-440.0,40,191.627044
-240.0,30,191.627095
40.0,16,191.656079
-200.0,28,191.681148
-60.0,21,191.706171
-240.0,30,191.726301
80.0,14,191.736974
-180.0,27,191.751256
20.0,17,191.774247
-440.0,40,191.802146
-60.0,21,191.821183
20.0,17,191.834271
-60.0,21,191.862977
-320.0,34,191.880889
-100.0,23,191.907783
-20.0,19,191.907852
-440.0,40,191.928215
-220.0,29,191.952261
-200.0,28,191.995203
-20.0,19,192.013133
-180.0,27,192.027278
-440.0,40,192.055981
-460.0,41,192.07429
-220.0,29,192.098561
-420.0,39,192.109194
-60.0,21,192.137619
20.0,17,192.137671
-400.0,38,192.154249
60.0,15,192.17914
-520.0,44,192.207456
-160.0,26,192.235621
-100.0,23,192.272438
-40.0,20,192.280018
40.0,16,192.287145
-280.0,32,192.304881
-380.0,37,192.331142
-160.0,26,192.353716
-40.0,20,192.372773
-120.0,24,192.38161
-180.0,27,192.408213
-100.0,23,192.408264
-20.0,19,192.442674
-260.0,31,192.457202
-40.0,20,192.466065
-460.0,41,192.479402
-260.0,31,192.517641
-40.0,20,192.533207
-480.0,42,192.545607
0.0,18,192.558399
40.0,16,192.602746
-60.0,21,192.602798
40.0,16,192.618424
-340.0,35,192.641409
-480.0,42,192.660157
-220.0,29,192.67302
20.0,17,192.696304
-300.0,33,192.736537
0.0,18,192.747974
-180.0,27,192.759988
-460.0,41,192.792834
-440.0,40,192.806885
-360.0,36,192.820217
-20.0,19,192.845052
-260.0,31,192.882065
-220.0,29,192.882158
-160.0,26,192.920915
120.0,12,192.937121
-220.0,29,192.9653
-520.0,44,192.986791
-560.0,46,193.022164
120.0,12,193.041316
-100.0,23,193.063953
-240.0,30,193.091493
