#{"t_start": 1693318771.306494, "env_id": null}
r,l,t
565,19,102.971143
585,15,103.038091
485,35,103.166814
590,14,103.223509
565,19,103.317271
595,13,103.370203
495,33,103.522515
235,74,103.844747
495,33,103.970678
545,23,104.076798
565,19,104.165317
560,20,104.240972
525,27,104.347728
455,41,104.532805
570,18,104.611655
520,28,104.740867
545,23,104.856138
560,20,104.947683
460,40,105.128534
560,20,105.211401
495,33,105.352111
570,18,105.47534
525,27,105.609846
470,38,105.754683
345,63,106.041932
540,24,106.17177
570,18,106.277268
530,26,106.38549
285,75,106.687835
560,20,106.770269
560,20,106.878165
535,25,106.971589
600,12,107.025937
525,27,107.174227
555,21,107.266759
360,60,107.519496
525,27,107.622153
570,18,107.701511
340,64,107.965331
485,35,108.121903
475,37,108.264387
585,15,108.332378
560,20,108.425148
595,13,108.480838
565,19,108.561701
570,18,108.655148
465,39,108.81187
545,23,122.583525
555,21,122.677879
545,23,122.802087
545,23,122.904207
560,20,122.998888
530,26,123.101789
430,46,123.288965
585,15,123.344508
380,56,123.565302
500,32,123.700005
580,16,123.777175
560,20,123.859799
580,16,123.93275
580,16,124.00895
560,20,124.111529
465,39,124.254683
580,16,124.338118
555,21,124.44199
535,25,124.570472
470,38,124.723024
545,23,124.828327
600,12,124.88188
-235,58,125.116774
510,30,125.256487
535,25,125.341923
545,23,125.439384
515,29,125.552219
595,13,125.621304
470,38,125.816145
440,44,125.998712
575,17,126.07465
585,15,126.159193
525,27,126.297291
560,20,126.372864
460,40,126.563977
565,19,126.661752
485,35,126.815703
575,17,126.89706
510,30,127.020484
345,63,127.259903
550,22,127.338729
585,15,127.403567
330,66,127.726888
560,20,127.823147
570,18,127.903238
570,18,127.999494
540,24,128.102063
540,24,128.217411
-205,52,128.443341
560,20,128.537437
590,14,128.594524
560,20,128.68807
540,24,128.802731
580,16,128.868929
520,28,129.003453
525,27,129.127242
550,22,129.216961
535,25,129.316165
505,31,129.455159
505,31,129.602391
535,25,129.719951
515,29,129.841589
510,30,129.986092
530,26,130.088321
530,26,130.204567
400,52,130.426334
490,34,130.591909
530,26,130.695639
560,20,130.795667
460,40,130.959442
365,59,131.23394
595,13,131.301284
490,34,131.466442
555,21,131.544489
465,39,145.579064
410,50,145.773075
395,53,146.013863
515,29,146.168931
580,16,146.261141
535,25,146.358489
375,57,146.664086
590,14,146.721143
570,18,146.799598
450,42,146.970119
495,33,147.126512
520,28,147.242258
585,15,147.286647
550,22,147.386413
530,26,147.491005
485,35,147.630552
585,15,147.690195
530,26,147.789716
560,20,147.887426
480,36,148.090675
585,15,148.163467
515,29,148.283858
460,40,148.451024
555,21,148.557511
365,59,148.816563
565,19,148.909316
560,20,148.98906
560,20,149.07449
590,14,149.134006
500,32,149.277701
585,15,149.345442
550,22,149.425822
570,18,149.504975
560,20,149.612025
-360,83,149.936902
415,49,150.179831
565,19,150.265023
555,21,150.345377
500,32,150.458331
550,22,150.541661
590,14,150.599973
510,30,150.716376
475,37,150.891255
590,14,150.958791
410,50,151.18277
560,20,151.283799
505,31,151.402856
430,46,151.611742
540,24,151.740012
395,53,151.964614
545,23,152.070564
585,15,152.141706
240,73,152.431792
455,41,152.597727
590,14,152.640022
565,19,152.737289
555,21,152.841001
580,16,152.917137
530,26,153.03774
510,30,153.151865
595,13,153.212609
580,16,153.260685
445,43,153.430804
575,17,153.501233
585,15,153.565356
590,14,153.615283
505,31,153.769292
390,54,153.975911
-210,53,154.19136
585,15,154.271709
585,15,154.333596
585,15,168.061274
580,16,168.129533
580,16,168.201661
470,38,168.341321
555,21,168.430514
595,13,168.483749
-205,52,168.696362
525,27,168.797481
520,28,168.906471
595,13,168.967328
500,32,169.092426
540,24,169.195244
355,61,169.427492
585,15,169.506363
355,61,169.738439
570,18,169.822451
405,51,170.021855
480,36,170.177342
540,24,170.28331
265,68,170.583416
530,26,170.703675
515,29,170.832592
580,16,170.907096
530,26,171.033195
575,17,171.132195
570,18,171.223931
585,15,171.291151
565,19,171.368666
330,66,171.644588
460,40,171.848088
460,40,172.033381
590,14,172.114173
530,26,172.242719
495,33,172.396561
575,17,172.493688
525,27,172.606042
550,22,172.691341
455,41,172.859393
525,27,172.96649
515,29,173.093346
560,20,173.167478
515,29,173.298973
420,48,173.494179
555,21,173.565129
510,30,173.701213
590,14,173.753633
495,33,173.894865
570,18,173.960758
555,21,174.051594
545,23,174.159065
585,15,174.22949
600,12,174.297091
525,27,174.406776
580,16,174.499259
515,29,174.658915
570,18,174.770324
345,63,175.124128
570,18,175.23824
575,17,175.310424
560,20,175.431815
480,36,175.643067
515,29,175.76609
575,17,175.867259
505,31,176.07798
495,33,176.225975
515,29,176.384777
465,39,176.621934
450,42,176.860457
425,47,177.124365
550,22,177.291547
550,22,177.40756
530,26,177.540126
370,58,190.060902
565,19,190.153193
580,16,190.238327
520,28,190.361888
550,22,190.451518
570,18,190.544103
495,33,190.690173
555,21,190.78266
525,27,190.905159
580,16,190.971335
520,28,191.12361
555,21,191.22307
400,52,191.436975
455,41,191.580964
555,21,191.712554
590,14,191.793511
560,20,191.874926
570,18,191.974472
540,24,192.083551
580,16,192.171464
600,12,192.248596
570,18,192.317476
540,24,192.388195
495,33,192.531579
510,30,192.650914
565,19,192.748244
575,17,192.83026
580,16,192.917007
480,36,193.048568
400,52,193.272268
475,37,193.423302
480,36,193.577986
495,33,193.723784
490,34,193.854292
535,25,193.959233
550,22,194.106076
400,52,194.395747
245,72,194.805269
535,25,194.930701
575,17,195.017029
520,28,195.166812
435,45,195.446423
580,16,195.554278
500,32,195.70238
580,16,195.76702
540,24,195.924389
595,13,195.984017
580,16,196.101055
500,32,196.281115
495,33,196.45455
295,62,196.848347
405,51,197.12281
585,15,197.211651
565,19,197.299122
590,14,197.389075
565,19,197.495287
475,37,197.691555
525,27,197.844653
565,19,197.959482
570,18,198.058151
495,33,198.2271
495,33,198.441268
490,34,198.662794
555,21,198.766166
540,24,198.901797
555,21,199.042418
520,28,199.193092
455,41,199.432191
580,16,199.540483
535,25,199.65977
550,22,199.786923
500,32,199.943512
395,53,200.242977
540,24,211.082215
530,26,211.192434
470,38,211.384922
575,17,211.478317
525,27,211.616422
535,25,211.748316
455,41,211.93723
515,29,212.058036
455,41,212.223948
565,19,212.318182
525,27,212.440408
495,33,212.592599
515,29,212.726277
540,24,212.81972
555,21,212.924081
560,20,213.008292
460,40,213.167691
500,32,213.302382
565,19,213.376377
460,40,213.53009
540,24,213.663907
535,25,213.811757
370,58,214.103128
555,21,214.22671
570,18,214.337382
565,19,214.451164
500,32,214.655054
510,30,214.863002
540,24,214.991927
560,20,215.097664
490,34,215.276057
390,54,215.615717
595,13,215.677784
580,16,215.768142
545,23,215.891466
460,40,216.116032
530,26,216.28477
-210,53,216.572264
570,18,216.687181
555,21,216.799015
545,23,216.903253
545,23,217.0467
590,14,217.13888
565,19,217.296775
530,26,217.488572
-210,53,217.768194
440,44,218.072702
565,19,218.172173
300,72,218.589621
545,23,218.752476
575,17,218.86418
555,21,219.000381
580,16,219.096668
525,27,219.274037
510,30,219.43813
265,68,219.822666
445,43,220.068527
575,17,220.181557
570,18,220.274909
485,35,220.416066
545,23,220.494556
555,21,220.614392
540,24,220.716467
500,32,220.845707
590,14,220.900048
580,16,220.962134
585,15,221.029814
525,27,221.158822
550,22,221.269209
555,21,221.378268
545,23,221.508628
575,17,221.593186
595,13,221.645452
570,18,221.739867
480,36,232.384902
595,13,232.490594
585,15,232.575596
565,19,232.661577
520,28,232.855614
585,15,232.975145
575,17,233.086888
180,85,233.518297
515,29,233.671953
585,15,233.760638
550,22,233.876743
565,19,233.997903
525,27,234.132621
595,13,234.194984
440,44,234.430486
440,44,234.664013
495,33,234.884175
425,47,235.139099
575,17,235.219249
560,20,235.351714
515,29,235.51792
470,38,235.725069
515,29,235.895644
380,56,236.191899
485,35,236.397518
445,43,236.65794
490,34,236.835892
510,30,237.007559
540,24,237.142796
575,17,237.23044
570,18,237.329411
550,22,237.43411
540,24,237.57647
510,30,237.754956
455,41,237.99575
545,23,238.11813
485,35,238.304799
575,17,238.395539
535,25,238.544471
575,17,238.647521
600,12,238.738577
510,30,238.924765
505,31,239.123851
445,43,239.308938
355,61,239.566192
480,36,239.743014
435,45,239.936346
510,30,240.063229
520,28,240.169578
480,36,240.298609
495,33,240.468213
540,24,240.563816
445,43,240.742406
525,27,240.869515
525,27,240.968669
470,38,241.123142
525,27,241.242873
415,49,241.443653
580,16,241.513616
560,20,241.581191
335,65,241.885247
455,41,242.039734
490,34,242.187428
495,33,242.367066
445,43,242.554147
505,31,242.69705
495,33,254.602099
510,30,254.723103
540,24,254.811754
475,37,254.969726
555,21,255.076385
405,51,255.330302
560,20,255.444546
-245,60,255.74029
485,35,255.950825
360,60,256.276423
560,20,256.378821
535,25,256.521772
575,17,256.646535
600,12,256.72343
500,32,256.899057
590,14,257.010734
575,17,257.130226
595,13,257.230834
525,27,257.367765
370,58,257.712547
560,20,257.818326
525,27,257.956585
365,59,258.291283
530,26,258.424768
545,23,258.575167
500,32,258.724045
585,15,258.790772
535,25,258.911407
505,31,259.053225
510,30,259.186781
525,27,259.304015
545,23,259.396528
525,27,259.518396
425,47,259.710609
530,26,259.817289
525,27,259.942199
545,23,260.051536
565,19,260.144853
455,41,260.313195
560,20,260.438393
595,13,260.535254
565,19,260.657219
570,18,260.742644
545,23,260.874916
520,28,260.984247
530,26,261.094768
580,16,261.161531
440,44,261.370744
465,39,261.553744
490,34,261.694228
580,16,261.800749
555,21,261.883002
530,26,262.007093
555,21,262.086528
560,20,262.178226
525,27,262.290988
560,20,262.375622
590,14,262.447079
535,25,262.545513
595,13,262.605915
535,25,262.72641
455,41,262.952625
410,50,263.147991
520,28,263.266639
565,19,263.347732
565,19,263.444418
510,30,263.57062
500,32,263.674929
535,25,263.790372
535,25,263.883363
440,44,264.046475
540,24,264.15084
390,54,264.369404
515,29,277.663205
590,14,277.731724
540,24,277.867952
585,15,277.946859
590,14,278.069381
460,40,278.299028
555,21,278.397269
490,34,278.542054
465,39,278.709734
545,23,278.806691
535,25,278.913323
490,34,279.063457
495,33,279.214126
555,21,279.306037
-210,53,279.530758
510,30,279.667304
480,36,279.83288
530,26,279.976554
535,25,280.079183
565,19,280.167236
585,15,280.239932
485,35,280.387377
565,19,280.47888
555,21,280.558806
440,44,280.740003
500,32,280.877127
450,42,281.050026
430,46,281.255571
445,43,281.4642
505,31,281.591165
350,62,281.848067
465,39,282.029864
115,109,282.477179
515,29,282.596247
490,34,282.727724
355,61,283.020408
580,16,283.070868
540,24,283.172617
520,28,283.288008
515,29,283.419952
465,39,283.585854
315,69,283.897031
490,34,284.028302
595,13,284.097293
460,40,284.289357
585,15,284.352248
510,30,284.511982
595,13,284.569114
535,25,284.67734
550,22,284.773383
575,17,284.863567
490,34,285.027014
490,34,285.193838
510,30,285.349473
470,38,285.562014
475,37,285.712328
580,16,285.772608
575,17,285.842147
530,26,285.934258
580,16,286.015753
555,21,286.113475
590,14,286.183506
510,30,286.335209
580,16,286.404188
-255,51,286.618898
350,62,286.847164
415,49,300.753643
575,17,300.817687
590,14,300.875733
530,26,300.987089
540,24,301.107928
585,15,301.178974
535,25,301.281665
545,23,301.377178
520,28,301.489501
465,39,301.660772
570,18,301.746259
565,19,301.829861
350,62,302.104988
540,24,302.205723
490,34,302.325336
580,16,302.389373
525,27,302.520138
560,20,302.619812
495,33,302.736153
485,35,302.905488
485,35,303.091262
565,19,303.175293
440,44,303.376828
415,49,303.590272
565,19,303.676331
495,33,303.808312
550,22,303.899662
545,23,303.961266
510,30,304.068708
505,31,304.221349
550,22,304.294405
505,31,304.427984
540,24,304.524366
520,28,304.631858
545,23,304.728882
580,16,304.7918
585,15,304.860165
480,36,305.02201
505,31,305.149326
600,12,305.221344
455,41,305.395836
540,24,305.52836
555,21,305.613089
565,19,305.727335
550,22,305.825273
560,20,305.916646
555,21,306.00489
560,20,306.098282
585,15,306.167368
525,27,306.279644
495,33,306.417821
570,18,306.501077
550,22,306.597215
545,23,306.695234
500,32,306.822996
485,35,306.9597
525,27,307.071303
445,43,307.231812
460,40,307.432403
520,28,307.552475
545,23,307.658324
520,28,307.776526
260,69,308.116255
480,36,308.262263
575,17,308.333015
560,20,308.424858
255,81,308.73888
535,25,308.833869
520,28,308.92601
-255,62,309.155449
585,15,309.241156
270,67,323.252696
560,20,323.308007
485,35,323.4914
555,21,323.57759
535,25,323.67713
560,20,323.751586
-215,54,323.962426
515,29,324.099622
555,21,324.192928
555,21,324.286966
490,34,324.434194
565,19,324.500527
555,21,324.561024
530,26,324.668796
530,26,324.794562
535,25,324.900822
480,36,325.058748
545,23,325.151318
350,62,325.411754
575,17,325.482285
595,13,325.548983
580,16,325.635038
580,16,325.720082
575,17,325.791023
480,36,325.931302
470,38,326.104929
545,23,326.207737
595,13,326.276505
585,15,326.339338
585,15,326.391389
505,31,326.519205
-255,51,326.757328
510,30,326.883824
575,17,326.96158
390,54,327.190883
560,20,327.293401
580,16,327.372281
515,29,327.505303
575,17,327.58264
520,28,327.707617
560,20,327.805676
480,36,327.971527
525,27,328.09675
550,22,328.204203
560,20,328.295906
-205,52,328.520149
580,16,328.595997
530,26,328.719806
585,15,328.785017
390,54,329.018994
510,30,329.153374
555,21,329.229311
575,17,329.323676
575,17,329.402422
340,64,329.694906
505,31,329.839684
445,43,329.979146
450,42,330.194665
350,62,330.462621
590,14,330.580349
585,15,330.670436
585,15,330.754645
430,46,331.037271
585,15,331.137511
460,40,331.340443
555,21,331.440444
580,16,331.51931
600,12,331.594377
585,15,331.702877
585,15,331.807048
520,28,331.93893
495,33,332.132155
570,18,332.244012
530,26,332.394567
520,28,332.588167
505,31,345.307842
580,16,345.367366
525,27,345.488244
450,42,345.653299
590,14,345.710743
560,20,345.805352
435,45,345.990712
485,35,346.146063
490,34,346.296847
550,22,346.407552
525,27,346.525451
600,12,346.577352
580,16,346.642425
545,23,346.76293
575,17,346.837023
375,57,347.063825
415,49,347.265523
455,41,347.457405
550,22,347.58485
555,21,347.704982
525,27,347.820233
505,31,347.971091
570,18,348.060935
280,65,348.358838
445,43,348.54888
590,14,348.61117
485,35,348.766359
570,18,348.859442
580,16,348.93791
590,14,349.003962
575,17,349.072963
495,33,349.217786
570,18,349.303115
525,27,349.435741
450,42,349.620058
565,19,349.703095
570,18,349.781281
565,19,349.881482
530,26,350.015134
575,17,350.156519
415,49,350.397766
565,19,350.513473
455,41,350.750263
505,31,350.949922
600,12,351.031007
520,28,351.1915
550,22,351.333812
580,16,351.401848
535,25,351.536074
580,16,351.634698
530,26,351.830789
265,79,352.238141
565,19,352.371844
590,14,352.451046
555,21,352.564882
595,13,352.609435
290,63,352.941359
565,19,353.035528
420,48,353.276237
565,19,353.404007
590,14,353.496226
575,17,353.6048
530,26,353.735719
360,60,354.025315
560,20,354.18295
600,12,354.234079
575,17,354.319775
550,22,354.464661
445,43,354.691683
405,51,355.019487
560,20,355.130987
515,29,355.26982
565,19,355.402797
570,18,355.512909
525,27,366.696008
355,61,366.938032
525,27,367.065586
600,12,367.136122
575,17,367.230293
435,45,367.401024
425,47,367.588107
570,18,367.684672
540,24,367.827512
590,14,367.971637
585,15,368.052553
265,68,368.348441
475,37,368.500209
515,29,368.636356
480,36,368.856242
555,21,368.977576
535,25,369.147222
505,31,369.308423
410,50,369.588898
575,17,369.685488
440,44,369.954566
550,22,370.123433
580,16,370.229059
585,15,370.346947
480,36,370.557727
265,79,370.946901
565,19,371.070878
500,32,371.294561
550,22,371.412617
375,57,371.731021
525,27,371.894968
580,16,371.98841
560,20,372.072879
480,36,372.286387
475,37,372.458974
515,29,372.623779
570,18,372.726611
520,28,372.890017
540,24,373.045591
515,29,373.215095
535,25,373.379036
545,23,373.484571
505,31,373.654841
540,24,373.795044
535,25,373.98717
405,51,374.305182
575,17,374.416321
590,14,374.479244
590,14,374.543771
510,30,374.696548
390,54,375.017021
530,26,375.148234
520,28,375.257977
590,14,375.320214
560,20,375.407143
560,20,375.508979
555,21,375.599731
525,27,375.696337
490,34,375.852576
450,42,376.007124
570,18,376.08021
580,16,376.149493
380,56,376.417168
-255,51,376.629895
560,20,376.724392
445,43,376.908967
575,17,377.004874
480,36,377.13832
550,22,377.249365
520,28,388.242352
560,20,388.33902
380,56,388.604234
390,54,388.928437
550,22,389.059786
500,32,389.203753
525,27,389.383628
435,45,389.62356
580,16,389.688178
530,26,389.881257
525,27,390.023962
545,23,390.141712
555,21,390.259531
250,71,390.60719
500,32,390.816222
505,31,390.977784
440,44,391.248351
505,31,391.441457
580,16,391.517636
575,17,391.620948
530,26,391.77525
445,43,391.999753
575,17,392.115
445,43,392.345784
515,29,392.50107
470,38,392.736963
565,19,392.856493
570,18,392.953212
575,17,393.059494
580,16,393.166281
595,13,393.253474
590,14,393.333486
535,25,393.443511
560,20,393.575249
575,17,393.69034
590,14,393.760736
240,84,394.186771
585,15,394.239375
415,49,394.457099
420,48,394.669802
540,24,394.791087
510,30,394.933602
585,15,394.997257
445,43,395.147752
545,23,395.22162
565,19,395.312815
575,17,395.400918
490,34,395.546233
590,14,395.608104
565,19,395.685726
520,28,395.806163
555,21,395.90517
535,25,395.985081
560,20,396.070212
530,26,396.189406
485,35,396.345216
445,43,396.556527
530,26,396.667201
455,41,396.823739
445,43,397.030515
540,24,397.130316
565,19,397.203787
510,30,397.325508
550,22,397.414908
560,20,397.515896
585,15,397.581237
540,24,397.690023
580,16,397.75999
285,64,398.063429
530,26,398.160535
600,12,398.221286
450,42,398.406019
415,49,410.851399
500,32,411.038803
515,29,411.175892
475,37,411.39041
445,43,411.681813
425,47,411.943655
530,26,412.0807
565,19,412.173003
590,14,412.24696
480,36,412.451586
555,21,412.59038
595,13,412.650064
565,19,412.765568
505,31,412.952708
600,12,413.020135
420,48,413.280149
585,15,413.353692
470,38,413.516248
560,20,413.61919
590,14,413.678594
470,38,413.841973
575,17,413.937115
565,19,414.019639
535,25,414.159389
560,20,414.239382
540,24,414.324973
225,76,414.631355
580,16,414.700103
525,27,414.833543
575,17,414.904922
560,20,414.988985
535,25,415.098715
570,18,415.164624
595,13,415.212567
560,20,415.316469
565,19,415.399601
575,17,415.489576
485,35,415.629022
470,38,415.789855
560,20,415.879026
540,24,415.97963
460,40,416.13722
530,26,416.275756
590,14,416.332687
560,20,416.414783
565,19,416.485224
550,22,416.59166
590,14,416.638427
470,38,416.79198
385,55,417.016452
580,16,417.085049
570,18,417.170685
545,23,417.273988
345,63,417.552981
570,18,417.626875
525,27,417.729792
480,36,417.879
560,20,417.980495
540,24,418.088748
510,30,418.248351
565,19,418.343804
580,16,418.422934
550,22,418.543684
445,43,418.724751
535,25,418.84312
460,40,419.027869
420,48,419.264205
575,17,419.346077
525,27,419.463206
570,18,419.570921
580,16,419.630563
445,43,419.834427
485,35,420.008724
550,22,420.123387
595,13,420.185607
555,21,420.28991
550,22,434.08071
500,32,434.242174
530,26,434.361844
585,15,434.427043
515,29,434.519892
585,15,434.600279
555,21,434.697716
505,31,434.813658
550,22,434.902443
535,25,434.997508
545,23,435.074122
505,31,435.197425
470,38,435.375085
565,19,435.454989
575,17,435.543501
485,35,435.693767
490,34,435.849691
585,15,435.919726
585,15,435.999672
505,31,436.117193
270,67,436.392214
425,47,436.594007
555,21,436.684129
555,21,436.798784
330,66,437.069841
505,31,437.210526
505,31,437.349543
555,21,437.51291
600,12,437.585447
245,72,437.87709
560,20,437.975841
330,66,438.272165
550,22,438.391154
525,27,438.506649
595,13,438.572865
550,22,438.674885
480,36,438.843641
595,13,438.909974
535,25,439.045441
460,40,439.202722
455,41,439.410227
140,104,439.845328
-255,51,440.033288
575,17,440.115508
495,33,440.267706
430,46,440.46399
485,35,440.60711
570,18,440.678614
590,14,440.750499
505,31,440.890627
425,47,441.102093
560,20,441.187812
295,62,441.424881
575,17,441.511345
455,41,441.702807
405,51,441.911243
595,13,441.960389
565,19,442.022869
535,25,442.142332
570,18,442.211767
545,23,442.327081
275,66,442.590002
595,13,442.651625
585,15,442.729338
295,62,442.998712
535,25,456.667637
555,21,456.762749
560,20,456.840663
580,16,456.910372
560,20,457.012917
555,21,457.105608
535,25,457.212573
590,14,457.284599
475,37,457.442048
550,22,457.542365
580,16,457.612108
580,16,457.697409
500,32,457.830526
485,35,457.99342
585,15,458.063333
530,26,458.184047
500,32,458.3298
585,15,458.412111
575,17,458.49218
575,17,458.582708
560,20,458.69266
530,26,458.796473
510,30,458.917115
590,14,458.997153
495,33,459.155971
505,31,459.286911
590,14,459.333732
575,17,459.430414
550,22,459.553574
265,68,459.823257
455,41,460.007549
580,16,460.056791
515,29,460.173078
530,26,460.28452
555,21,460.359281
405,51,460.568293
520,28,460.683548
475,37,460.829649
485,35,460.983096
120,97,461.389201
475,37,461.543828
545,23,461.6627
500,32,461.81462
580,16,461.894712
580,16,461.976823
580,16,462.026369
535,25,462.125143
580,16,462.199582
450,42,462.361938
215,89,462.751321
405,51,462.956274
-255,51,463.186712
380,56,463.439963
595,13,463.509916
535,25,463.616556
545,23,463.722748
555,21,463.831691
470,38,463.975522
440,44,464.200041
505,31,464.312695
575,17,464.386762
335,65,464.666178
560,20,464.772319
520,28,464.887236
575,17,464.978549
540,24,465.072196
535,25,465.195163
565,19,465.287013
580,16,465.356449
500,32,465.488552
565,19,465.561077
575,17,479.292666
555,21,479.402811
540,24,479.5055
520,28,479.621579
575,17,479.697228
535,25,479.795691
530,26,479.907799
585,15,479.988495
545,23,480.072489
500,32,480.21243
555,21,480.317425
485,35,480.476525
545,23,480.563024
575,17,480.628186
570,18,480.703671
350,62,480.939765
580,16,481.016026
520,28,481.150916
530,26,481.25157
400,52,481.453049
445,43,481.64226
545,23,481.743204
540,24,481.86101
580,16,481.929374
570,18,482.012704
545,23,482.096552
535,25,482.186614
530,26,482.308668
555,21,482.402511
