#{"t_start": 1693318771.3057616, "env_id": null}
r,l,t
485,35,481.076016
585,15,481.159498
465,39,481.322964
395,53,481.496607
535,25,481.620793
480,36,481.792238
555,21,481.897581
465,39,482.055825
520,28,482.164033
340,64,482.440475
530,26,482.556756
555,21,482.633354
555,21,482.716018
565,19,482.781736
575,17,482.857681
435,45,483.051891
395,53,483.276733
395,53,483.486511
450,42,483.664177
560,20,483.76774
505,31,483.89758
575,17,483.980198
580,16,484.052159
575,17,484.139475
525,27,484.262792
555,21,484.382009
525,27,484.498411
555,21,484.591376
555,21,484.666435
475,37,484.803754
470,38,485.002845
595,13,485.083895
585,15,485.152966
500,32,485.303127
520,28,485.401352
485,35,485.570258
550,22,485.664879
520,28,485.781679
570,18,485.857592
595,13,485.916821
570,18,486.037119
495,33,486.248551
510,30,486.417918
465,39,486.614298
590,14,486.708943
465,39,486.929571
590,14,487.029593
595,13,487.119882
400,52,487.377854
565,19,487.507249
560,20,487.643893
415,49,487.968295
520,28,488.126131
470,38,488.318114
520,28,488.471537
545,23,488.609319
565,19,488.697751
500,32,488.926484
570,18,500.978803
480,36,501.145463
580,16,501.231004
535,25,501.329853
270,67,501.614305
475,37,501.780615
480,36,501.93236
540,24,502.02421
530,26,502.137049
585,15,502.195837
545,23,502.322385
585,15,502.390563
500,32,502.527808
560,20,502.606239
530,26,502.689677
425,47,502.895544
565,19,502.992138
535,25,503.100218
580,16,503.168447
555,21,503.246621
590,14,503.300844
565,19,503.402348
585,15,503.47005
595,13,503.53876
510,30,503.688931
550,22,503.781146
355,61,504.073739
560,20,504.149903
555,21,504.251923
550,22,504.347609
560,20,504.439463
600,12,504.487077
570,18,504.557486
570,18,504.651135
460,40,504.840479
555,21,504.941178
575,17,505.032923
475,37,505.198017
415,49,505.460049
405,51,505.737186
550,22,505.862378
595,13,505.965959
495,33,506.193733
520,28,506.340005
555,21,506.468132
540,24,506.592527
560,20,506.713249
540,24,506.865833
575,17,506.937381
495,33,507.101613
595,13,507.190388
585,15,507.267858
500,32,507.446743
495,33,507.69976
495,33,507.90151
530,26,508.046964
540,24,508.184257
525,27,508.339218
480,36,508.550203
595,13,508.648055
545,23,508.769001
565,19,508.91556
550,22,509.051616
490,34,509.23714
515,29,509.395872
495,33,509.596864
520,28,509.72409
435,45,509.966665
575,17,510.060636
495,33,510.25716
520,28,510.446418
585,15,510.522976
385,55,510.771921
570,18,510.869649
540,24,511.021927
555,21,511.146421
545,23,511.305386
585,15,511.395446
555,21,522.068103
565,19,522.155813
570,18,522.248571
545,23,522.346916
565,19,522.447754
560,20,522.540863
465,39,522.707288
260,80,523.020224
585,15,523.08708
420,48,523.291853
570,18,523.372231
580,16,523.460421
555,21,523.524874
505,31,523.685517
540,24,523.789808
540,24,523.901103
570,18,523.98322
535,25,524.115216
535,25,524.273854
515,29,524.453965
535,25,524.596466
555,21,524.709521
495,33,524.881432
490,34,525.077781
525,27,525.247754
545,23,525.396547
525,27,525.556391
530,26,525.733548
570,18,525.833161
465,39,526.053324
535,25,526.188738
545,23,526.302949
515,29,526.488882
570,18,526.572275
585,15,526.647922
475,37,526.832793
575,17,526.904328
580,16,526.991634
575,17,527.126516
555,21,527.228912
575,17,527.313794
450,42,527.553656
580,16,527.650987
590,14,527.762068
585,15,527.865766
495,33,528.012338
520,28,528.161029
515,29,528.320581
405,51,528.611975
470,38,528.793897
590,14,528.871255
570,18,528.966864
590,14,529.054511
440,44,529.292799
515,29,529.446952
195,93,530.033151
525,27,530.22437
530,26,530.366389
580,16,530.447574
565,19,530.556608
585,15,530.652519
565,19,530.725696
535,25,530.850229
590,14,530.926182
580,16,531.00209
595,13,531.060743
570,18,531.143667
405,51,531.345862
450,42,531.50875
545,23,531.590703
435,45,531.800557
455,41,531.957771
545,23,532.051342
395,53,532.291694
365,59,532.543665
565,19,543.320328
535,25,543.4623
570,18,543.59443
520,28,543.758361
595,13,543.813008
515,29,543.996661
580,16,544.092382
585,15,544.199645
465,39,544.430643
555,21,544.535703
545,23,544.666578
555,21,544.80678
475,37,544.999894
440,44,545.253408
580,16,545.31702
585,15,545.399367
445,43,545.62384
485,35,545.749943
585,15,545.864711
530,26,546.023556
540,24,546.176002
545,23,546.324228
550,22,546.437071
275,77,546.920347
445,43,547.132507
595,13,547.216592
520,28,547.372551
535,25,547.497878
545,23,547.636544
520,28,547.809958
570,18,547.948711
585,15,548.027817
585,15,548.099527
575,17,548.199268
510,30,548.362716
585,15,548.450257
405,51,548.760679
520,28,548.905223
455,41,549.096942
585,15,549.168213
520,28,549.286469
530,26,549.415379
520,28,549.55165
505,31,549.70044
445,43,549.881772
500,32,550.01746
485,35,550.174397
575,17,550.246174
580,16,550.317335
545,23,550.412575
510,30,550.56335
575,17,550.650046
380,56,550.896721
545,23,551.00667
555,21,551.109917
590,14,551.16861
585,15,551.24249
545,23,551.33603
600,12,551.369751
560,20,551.461998
575,17,551.538851
515,29,551.675276
560,20,551.744512
545,23,551.836752
525,27,551.9516
545,23,552.050276
560,20,552.139098
575,17,552.198057
525,27,552.298166
580,16,552.376204
570,18,552.477629
580,16,552.554892
515,29,552.659994
495,33,552.788991
535,25,552.918528
510,30,553.041743
570,18,553.130017
580,16,553.196141
475,37,553.384332
505,31,553.532733
390,54,566.137352
475,37,566.329235
535,25,566.494797
530,26,566.678169
550,22,566.826393
535,25,566.975198
415,49,567.246152
465,39,567.469236
565,19,567.58072
525,27,567.756104
545,23,567.893604
560,20,568.012647
500,32,568.219898
460,40,568.434997
405,51,568.66202
525,27,568.777198
550,22,568.896593
590,14,568.966091
560,20,569.038288
585,15,569.109768
570,18,569.191169
595,13,569.241495
520,28,569.37377
540,24,569.472958
370,58,569.702972
505,31,569.841533
545,23,569.9596
505,31,570.086341
560,20,570.209195
525,27,570.325961
450,42,570.486289
520,28,570.595541
570,18,570.684626
550,22,570.797287
355,61,571.018223
440,44,571.221215
575,17,571.296951
380,56,571.530318
575,17,571.599451
415,49,571.779167
520,28,571.909361
595,13,571.963092
575,17,572.029112
470,38,572.200994
540,24,572.327769
580,16,572.404735
560,20,572.497814
550,22,572.60287
585,15,572.65959
580,16,572.743049
550,22,572.827635
600,12,572.881018
505,31,573.047144
500,32,573.200946
445,43,573.387393
470,38,573.5326
465,39,573.681883
555,21,573.764963
575,17,573.835215
585,15,573.87993
565,19,573.974385
445,43,574.168636
560,20,574.242533
565,19,574.394565
570,18,574.466209
550,22,574.582801
570,18,574.673414
500,32,574.782853
435,45,574.986055
590,14,575.073729
565,19,575.152482
470,38,575.284109
585,15,575.359325
485,35,575.529857
590,14,575.600995
520,28,589.418815
475,37,589.582765
535,25,589.683445
465,39,589.840173
555,21,589.940658
520,28,590.099325
560,20,590.194803
485,35,590.354671
505,31,590.471998
590,14,590.546252
555,21,590.623623
530,26,590.739854
555,21,590.830011
495,33,590.972667
515,29,591.107367
495,33,591.255544
435,45,591.436771
490,34,591.573561
320,68,591.842005
565,19,591.905352
540,24,592.010045
410,50,592.239642
515,29,592.386934
565,19,592.469268
530,26,592.57155
515,29,592.71143
510,30,592.843053
425,47,593.010082
565,19,593.092365
475,37,593.273503
500,32,593.404289
455,41,593.542216
585,15,593.606661
530,26,593.72811
600,12,593.79459
445,43,593.960672
555,21,594.069929
590,14,594.141481
575,17,594.207626
450,42,594.418312
510,30,594.555609
525,27,594.683999
470,38,594.844981
540,24,594.929809
545,23,595.007153
600,12,595.075853
470,38,595.223425
560,20,595.321238
565,19,595.427593
555,21,595.528602
550,22,595.631648
505,31,595.752592
370,58,595.975728
395,53,596.202942
580,16,596.286332
545,23,596.391807
580,16,596.468267
335,65,596.749241
545,23,596.859617
500,32,596.995687
535,25,597.112272
570,18,597.208702
545,23,597.318409
585,15,597.404463
520,28,597.527631
540,24,597.630076
565,19,597.720067
550,22,597.815024
585,15,597.885342
555,21,597.978755
550,22,598.074187
565,19,598.149588
480,36,611.940785
480,36,612.09723
580,16,612.159565
470,38,612.328574
490,34,612.491184
570,18,612.57691
370,58,612.823437
575,17,612.910281
400,52,613.101725
325,67,613.39502
540,24,613.482354
565,19,613.561627
570,18,613.659744
590,14,613.737383
555,21,613.832036
550,22,613.907174
485,35,614.058033
590,14,614.133247
540,24,614.237067
475,37,614.377627
580,16,614.470618
505,31,614.625142
500,32,614.779914
560,20,614.892054
575,17,614.972548
530,26,615.115848
535,25,615.241101
505,31,615.381639
510,30,615.516441
540,24,615.616041
475,37,615.756694
545,23,615.870398
540,24,615.968609
360,60,616.168621
525,27,616.291425
555,21,616.366931
540,24,616.465801
590,14,616.525151
565,19,616.600387
505,31,616.763006
585,15,616.831019
590,14,616.880847
600,12,616.927802
590,14,616.987692
595,13,617.056707
520,28,617.169655
510,30,617.299584
595,13,617.344544
555,21,617.453073
520,28,617.563487
475,37,617.710168
550,22,617.800982
540,24,617.901032
600,12,617.953391
500,32,618.110971
540,24,618.210654
575,17,618.27687
560,20,618.37053
515,29,618.510341
545,23,618.617131
525,27,618.726499
570,18,618.817688
555,21,618.908557
600,12,618.962517
560,20,619.046697
370,58,619.296378
575,17,619.364504
585,15,619.434287
550,22,619.543489
565,19,619.638579
570,18,619.712819
550,22,619.802191
540,24,619.926298
595,13,619.981002
555,21,620.05447
520,28,620.202017
445,43,620.397987
545,23,620.49649
540,24,620.586371
550,22,620.703333
565,19,620.792539
275,66,634.61903
555,21,634.693816
545,23,634.814485
570,18,634.901431
460,40,635.100236
410,50,635.333439
545,23,635.462372
450,42,635.646254
575,17,635.734927
435,45,635.939929
600,12,636.009159
545,23,636.130017
590,14,636.182524
560,20,636.252246
500,32,636.378594
590,14,636.455732
595,13,636.512447
500,32,636.64713
-205,52,636.871139
550,22,636.980374
570,18,637.052141
425,47,637.226167
445,43,637.40883
515,29,637.528147
450,42,637.691806
580,16,637.760556
520,28,637.87299
315,69,638.124657
560,20,638.212249
565,19,638.284278
510,30,638.412825
225,87,638.747622
565,19,638.829852
410,50,639.034239
585,15,639.099562
545,23,639.211393
590,14,639.272247
545,23,639.379837
495,33,639.524295
485,35,639.687168
200,81,640.03614
515,29,640.161467
540,24,640.249658
475,37,640.422747
560,20,640.543248
255,81,640.907194
580,16,640.988082
580,16,641.080926
600,12,641.155033
600,12,641.22305
515,29,641.424183
600,12,641.508608
575,17,641.61516
565,19,641.746161
590,14,641.81512
575,17,641.9246
550,22,642.092894
510,30,642.283802
440,44,642.516815
570,18,642.597352
470,38,642.826972
510,30,642.973195
590,14,643.061033
545,23,643.250011
495,33,643.433829
600,12,643.515825
570,18,643.625992
485,35,643.806344
540,24,643.956546
485,35,644.168849
560,20,644.335962
550,22,656.075182
320,68,656.325829
400,52,656.52749
520,28,656.666133
425,47,656.850597
550,22,656.942723
480,36,657.085612
525,27,657.270169
590,14,657.343617
385,55,657.593731
460,40,657.782261
570,18,657.86656
495,33,658.010961
425,47,658.196197
580,16,658.272251
585,15,658.338773
520,28,658.457571
575,17,658.541371
440,44,658.69727
560,20,658.79708
520,28,658.904213
495,33,659.042303
585,15,659.100075
540,24,659.190327
560,20,659.265791
535,25,659.359188
530,26,659.469441
535,25,659.588544
545,23,659.699912
560,20,659.809101
575,17,659.92994
515,29,660.094875
435,45,660.331753
530,26,660.473183
595,13,660.541282
525,27,660.72334
465,39,660.923907
590,14,661.039938
540,24,661.171081
485,35,661.35732
420,48,661.588041
555,21,661.699294
545,23,661.842863
585,15,661.931618
530,26,662.08103
570,18,662.19486
515,29,662.360193
570,18,662.479976
525,27,662.638305
510,30,662.798271
560,20,662.933519
535,25,663.084951
555,21,663.237069
515,29,663.365757
280,76,663.785337
575,17,663.894322
525,27,664.030818
580,16,664.114861
585,15,664.239531
570,18,664.328244
450,42,664.546687
555,21,664.662055
465,39,664.902268
565,19,665.00445
-240,59,665.314575
530,26,665.461835
600,12,665.541497
580,16,665.634696
580,16,665.732501
445,43,665.957763
590,14,666.036297
530,26,666.168569
475,37,666.356988
510,30,676.924869
515,29,677.018857
585,15,677.091652
590,14,677.158817
425,47,677.353288
520,28,677.475565
555,21,677.557876
545,23,677.632941
570,18,677.718384
590,14,677.794456
550,22,677.894925
465,39,678.070321
585,15,678.142475
560,20,678.244638
550,22,678.359302
570,18,678.433692
570,18,678.571167
530,26,678.725319
580,16,678.812435
575,17,678.92382
570,18,679.017014
555,21,679.155438
385,55,679.457085
450,42,679.699945
565,19,679.811349
600,12,679.926674
500,32,680.143813
595,13,680.236017
535,25,680.361457
595,13,680.448016
280,65,680.809207
585,15,680.885231
475,37,681.085297
585,15,681.184451
555,21,681.30413
475,37,681.492121
385,55,681.773719
545,23,681.891817
600,12,681.97655
590,14,682.052914
500,32,682.233746
485,35,682.42897
395,53,682.775517
475,37,682.988364
540,24,683.091611
515,29,683.24969
560,20,683.369712
595,13,683.454749
565,19,683.56707
510,30,683.752824
495,33,683.900275
545,23,684.023758
595,13,684.106037
555,21,684.245237
585,15,684.320828
550,22,684.457453
560,20,684.600373
565,19,684.697023
505,31,684.858254
570,18,684.94564
530,26,685.056067
405,51,685.300105
360,60,685.536716
580,16,685.63406
330,66,685.950022
510,30,686.080222
545,23,686.182165
575,17,686.267636
455,41,686.471914
445,43,686.659539
415,49,686.871111
440,44,687.051253
550,22,687.158284
525,27,687.259165
525,27,687.348216
555,21,698.163996
525,27,698.286976
580,16,698.392292
390,54,698.741254
285,64,699.049188
435,45,699.328761
450,42,699.553236
425,47,699.80694
495,33,699.989206
575,17,700.115361
540,24,700.245866
525,27,700.405795
545,23,700.545005
575,17,700.654278
505,31,700.839641
465,39,701.056798
475,37,701.275863
430,46,701.50871
490,34,701.720036
570,18,701.828439
595,13,701.899894
540,24,702.034535
510,30,702.195418
435,45,702.384981
520,28,702.52499
505,31,702.678819
545,23,702.8204
490,34,703.039587
580,16,703.143706
550,22,703.302456
430,46,703.566327
550,22,703.669097
575,17,703.743829
565,19,703.831671
575,17,703.900134
505,31,704.040746
490,34,704.195388
550,22,704.287195
495,33,704.4397
530,26,704.56536
550,22,704.672452
580,16,704.758156
510,30,704.883023
575,17,704.966692
555,21,705.063562
465,39,705.22039
590,14,705.296169
565,19,705.403446
560,20,705.497538
560,20,705.582276
500,32,705.751013
485,35,705.915699
525,27,706.044779
450,42,706.246993
590,14,706.309306
600,12,706.357089
590,14,706.431323
550,22,706.543583
550,22,706.650388
560,20,706.755551
465,39,706.936025
535,25,707.072709
470,38,707.256011
565,19,707.346435
585,15,707.421348
565,19,707.535006
450,42,707.720091
505,31,707.85155
590,14,707.923188
600,12,707.983457
565,19,708.070095
580,16,708.151786
545,23,708.241101
585,15,708.303248
535,25,708.421497
585,15,708.486251
555,21,708.564585
