#{"t_start": 1693318771.3061259, "env_id": null}
r,l,t
530,26,55.039514
470,38,55.208053
570,18,55.307449
555,21,55.397923
575,17,55.488158
540,24,55.612598
500,32,55.764081
525,27,55.873094
455,41,56.05783
460,40,56.226989
455,41,56.440186
575,17,56.51961
565,19,56.635951
470,38,56.865863
360,60,57.224319
500,32,57.372697
535,25,57.545285
510,30,57.745565
555,21,57.856087
560,20,57.977442
370,58,58.237724
465,39,58.486926
580,16,58.579138
565,19,58.687712
540,24,58.868411
525,27,59.01804
460,40,59.241894
555,21,59.368932
510,30,59.499644
540,24,59.635548
560,20,59.75314
590,14,59.82143
455,41,60.082039
545,23,60.222683
530,26,60.384551
500,32,60.563166
580,16,60.663817
585,15,60.746899
590,14,60.844786
570,18,60.959419
575,17,61.065922
540,24,61.193466
315,69,61.569081
520,28,61.739007
515,29,61.937131
535,25,62.061161
590,14,62.147002
520,28,62.289403
430,46,62.542456
560,20,62.643824
525,27,62.788129
515,29,62.954359
400,52,63.182969
540,24,63.267653
470,38,63.455223
530,26,63.568189
565,19,63.676388
525,27,63.795354
555,21,63.88179
550,22,63.985047
535,25,64.099937
575,17,64.172529
555,21,64.268221
485,35,64.40099
550,22,64.53988
375,57,64.774837
470,38,64.942734
580,16,65.010099
530,26,65.115031
500,32,65.27428
485,35,65.443982
585,15,65.504881
545,23,76.436171
555,21,76.565549
560,20,76.652246
495,33,76.953266
575,17,77.047277
450,42,77.273775
565,19,77.385751
565,19,77.468675
575,17,77.566732
535,25,77.681615
230,75,78.110282
545,23,78.273031
560,20,78.428534
545,23,78.555984
350,62,78.873123
505,31,79.043028
465,39,79.240042
590,14,79.309999
580,16,79.422578
560,20,79.528564
560,20,79.631226
565,19,79.717045
565,19,79.863352
525,27,79.991873
550,22,80.124348
595,13,80.209771
435,45,80.442047
460,40,80.666349
570,18,80.776842
545,23,80.916748
590,14,80.992556
475,37,81.173996
385,55,81.487906
570,18,81.600716
445,43,81.874837
480,36,82.07025
550,22,82.209557
515,29,82.376595
515,29,82.514657
180,96,82.903855
505,31,83.015901
460,40,83.20992
570,18,83.285714
575,17,83.359832
550,22,83.459665
365,59,83.706525
575,17,83.794987
515,29,83.924171
420,48,84.159327
525,27,84.286029
515,29,84.426993
580,16,84.485696
540,24,84.599941
525,27,84.719726
485,35,84.87941
485,35,85.015858
510,30,85.160137
550,22,85.27311
200,92,85.681996
345,63,85.959256
530,26,86.126764
555,21,86.230919
525,27,86.362873
555,21,86.463512
360,60,86.765717
595,13,86.826825
480,36,86.988859
580,16,99.326628
580,16,99.387755
575,17,99.498139
490,34,99.697695
565,19,99.796457
520,28,99.937473
560,20,100.089678
515,29,100.250194
585,15,100.358251
460,40,100.610276
290,63,100.908368
570,18,101.034887
560,20,101.152917
535,25,101.308024
410,50,101.598983
540,24,101.729397
540,24,101.859555
580,16,101.95062
590,14,102.01349
490,34,102.1587
495,33,102.292041
590,14,102.360257
560,20,102.445733
-210,53,102.661504
435,45,102.844249
570,18,102.926322
415,49,103.125134
585,15,103.186625
385,55,103.412212
475,37,103.592421
560,20,103.694781
580,16,103.763602
125,96,104.155093
545,23,104.252072
470,38,104.415452
535,25,104.518407
545,23,104.624674
575,17,104.701627
580,16,104.781737
465,39,104.96733
445,43,105.148746
580,16,105.223581
585,15,105.298261
515,29,105.415154
550,22,105.566917
455,41,105.727046
540,24,105.834951
485,35,105.973968
595,13,106.055453
555,21,106.162898
535,25,106.314305
365,59,106.5261
345,63,106.80887
595,13,106.884057
535,25,106.977962
500,32,107.144038
590,14,107.217481
575,17,107.282587
575,17,107.339834
570,18,107.411563
580,16,107.486069
570,18,107.559986
470,38,107.741279
475,37,107.867891
495,33,108.014543
595,13,108.071054
510,30,108.193565
415,49,108.406231
520,28,108.529146
555,21,108.629673
565,19,108.708668
350,62,122.650036
530,26,122.774926
590,14,122.852462
575,17,122.923107
505,31,123.053383
435,45,123.243367
500,32,123.368687
570,18,123.439416
530,26,123.541389
560,20,123.624875
535,25,123.722458
580,16,123.801545
580,16,123.877613
510,30,124.013789
570,18,124.099839
440,44,124.275311
495,33,124.431823
540,24,124.558783
475,37,124.70815
575,17,124.792573
415,49,124.995913
585,15,125.050893
540,24,125.151698
485,35,125.31106
545,23,125.395715
495,33,125.522816
435,45,125.760841
530,26,125.862493
550,22,125.956421
400,52,126.209961
565,19,126.313004
515,29,126.428441
515,29,126.574618
535,25,126.703433
590,14,126.767947
565,19,126.84743
535,25,126.943716
585,15,126.99297
510,30,127.118311
520,28,127.228121
415,49,127.429045
520,28,127.540844
580,16,127.628792
600,12,127.695169
580,16,127.770252
570,18,127.860837
585,15,127.934228
555,21,128.036552
540,24,128.136625
565,19,128.233613
525,27,128.341005
585,15,128.411867
480,36,128.576777
590,14,128.64239
580,16,128.715724
550,22,128.820717
430,46,129.026548
520,28,129.158559
545,23,129.248007
550,22,129.337761
590,14,129.390486
490,34,129.559038
515,29,129.690579
570,18,129.779406
410,50,130.008006
320,68,130.281357
575,17,130.365638
525,27,130.487725
500,32,130.633743
580,16,130.701547
580,16,130.780459
510,30,130.903064
565,19,130.98804
555,21,131.090033
555,21,131.184446
510,30,131.328576
490,34,131.486863
360,60,145.597244
580,16,145.651738
535,25,145.752303
535,25,145.868527
575,17,145.93056
520,28,146.069255
595,13,146.147111
-235,58,146.433072
540,24,146.53976
580,16,146.635334
455,41,146.826812
475,37,146.979602
185,84,147.325634
535,25,147.436458
545,23,147.524644
595,13,147.574638
595,13,147.636039
510,30,147.738648
410,50,148.011407
510,30,148.151684
530,26,148.257781
565,19,148.346133
440,44,148.540217
340,64,148.834396
590,14,148.893058
550,22,148.981198
550,22,149.083184
555,21,149.187704
505,31,149.311893
290,74,149.633384
490,34,149.74515
510,30,149.876933
580,16,149.956838
560,20,150.049631
460,40,150.243891
520,28,150.357405
290,74,150.633061
480,36,150.770527
505,31,150.931522
515,29,151.060412
565,19,151.145717
600,12,151.204494
550,22,151.307409
480,36,151.46789
455,41,151.652436
370,58,151.901005
585,15,151.976971
550,22,152.079696
570,18,152.164276
490,34,152.284428
495,33,152.420515
450,42,152.58974
420,48,152.811857
465,39,152.991353
515,29,153.108598
540,24,153.218304
525,27,153.302646
500,32,153.437062
515,29,153.552508
450,42,153.742836
515,29,153.849346
555,21,153.921272
550,22,154.02002
550,22,154.102627
565,19,154.198952
540,24,154.306198
590,14,168.029283
395,53,168.250252
590,14,168.295243
575,17,168.383953
520,28,168.492392
500,32,168.608476
545,23,168.719799
375,57,168.928117
530,26,169.031277
555,21,169.122695
445,43,169.289316
535,25,169.389544
585,15,169.463289
435,45,169.64816
415,49,169.839894
425,47,170.033521
510,30,170.152183
580,16,170.22646
505,31,170.373476
565,19,170.454339
550,22,170.529679
490,34,170.709917
515,29,170.838583
535,25,170.954648
515,29,171.108212
535,25,171.23347
460,40,171.405317
545,23,171.50436
530,26,171.602703
550,22,171.708025
565,19,171.815885
565,19,171.891307
255,81,172.308324
525,27,172.435493
545,23,172.543604
495,33,172.672235
560,20,172.760982
500,32,172.889272
575,17,172.947839
580,16,173.030108
455,41,173.192397
580,16,173.252903
535,25,173.370883
280,65,173.620286
380,56,173.851671
530,26,173.966692
565,19,174.038556
570,18,174.127189
575,17,174.206392
515,29,174.34455
455,41,174.550808
505,31,174.734919
265,68,175.106062
430,46,175.363758
490,34,175.563016
595,13,175.655019
575,17,175.717205
550,22,175.841202
520,28,176.033246
565,19,176.12715
470,38,176.308073
355,61,176.667573
595,13,176.737306
575,17,176.823541
505,31,176.978755
470,38,177.24389
470,38,177.479667
450,42,189.921477
450,42,190.131772
565,19,190.220495
510,30,190.351046
575,17,190.419095
595,13,190.482353
525,27,190.610616
490,34,190.763853
510,30,190.892625
525,27,191.034187
550,22,191.143841
440,44,191.320664
570,18,191.399948
440,44,191.56804
560,20,191.684588
570,18,191.771114
465,39,191.965706
575,17,192.046105
485,35,192.239258
310,70,192.50483
520,28,192.614835
535,25,192.735276
590,14,192.809536
460,40,192.984086
495,33,193.128157
525,27,193.218434
580,16,193.306699
540,24,193.402422
565,19,193.481791
560,20,193.565001
585,15,193.637885
525,27,193.756878
560,20,193.825076
535,25,193.920426
555,21,194.038909
565,19,194.171455
465,39,194.369856
505,31,194.537634
520,28,194.701876
535,25,194.842196
465,39,195.046749
290,63,195.419897
575,17,195.524825
490,34,195.682082
480,36,195.88677
520,28,196.037671
540,24,196.21197
520,28,196.343348
555,21,196.495789
470,38,196.702981
555,21,196.84065
590,14,196.928784
340,64,197.262185
580,16,197.354737
580,16,197.447562
460,40,197.664695
560,20,197.769257
520,28,197.936711
525,27,198.077959
595,13,198.141011
590,14,198.213287
590,14,198.311203
500,32,198.509067
420,48,198.794081
510,30,198.967641
570,18,199.100021
550,22,199.209223
560,20,199.309395
575,17,199.417639
595,13,199.505367
520,28,199.64449
575,17,199.747624
575,17,199.844129
520,28,199.986964
485,35,200.157221
480,36,211.087959
560,20,211.164616
490,34,211.332052
530,26,211.46913
595,13,211.56076
530,26,211.662909
595,13,211.738785
590,14,211.805549
515,29,211.945227
540,24,212.032886
-220,55,212.258744
545,23,212.380579
585,15,212.451583
485,35,212.615533
420,48,212.811286
585,15,212.895027
380,56,213.119608
585,15,213.18563
495,33,213.329464
560,20,213.405783
600,12,213.449564
560,20,213.511254
530,26,213.674224
590,14,213.762888
430,46,213.996809
555,21,214.087167
555,21,214.211757
580,16,214.309587
475,37,214.528608
570,18,214.664393
535,25,214.828173
440,44,215.06804
550,22,215.183238
555,21,215.316893
550,22,215.425337
570,18,215.530135
585,15,215.644948
400,52,215.926584
485,35,216.126838
490,34,216.322804
600,12,216.404824
585,15,216.490974
515,29,216.645914
315,69,217.006486
525,27,217.179706
580,16,217.337406
600,12,217.42781
585,15,217.521076
560,20,217.610076
460,40,217.858573
530,26,218.025361
460,40,218.284565
550,22,218.40541
405,51,218.702911
545,23,218.877614
560,20,218.989331
560,20,219.116669
590,14,219.219878
520,28,219.358983
465,39,219.598914
550,22,219.72491
495,33,219.910135
575,17,220.01574
595,13,220.080553
570,18,220.200647
495,33,220.335352
580,16,220.404377
475,37,220.560825
580,16,220.654034
285,64,220.910472
505,31,221.039407
500,32,221.196419
490,34,221.36515
565,19,221.469551
585,15,221.547928
485,35,221.707211
595,13,221.768575
390,54,232.555572
575,17,232.640507
575,17,232.768581
575,17,232.868669
550,22,233.040364
520,28,233.185053
600,12,233.26125
550,22,233.384474
490,34,233.550403
510,30,233.695806
590,14,233.775442
490,34,233.963897
450,42,234.17141
465,39,234.378609
525,27,234.531063
440,44,234.802124
550,22,234.941112
515,29,235.09287
380,56,235.406304
495,33,235.610981
515,29,235.7609
600,12,235.830369
430,46,236.083801
540,24,236.222581
545,23,236.3345
560,20,236.458134
415,49,236.724697
505,31,236.900966
555,21,237.02487
395,53,237.316168
475,37,237.515477
545,23,237.641715
550,22,237.812069
590,14,237.891718
480,36,238.060932
580,16,238.144494
510,30,238.315
570,18,238.422396
540,24,238.55825
550,22,238.697956
525,27,238.872238
590,14,238.963702
595,13,239.060886
530,26,239.167118
515,29,239.300026
585,15,239.370543
575,17,239.441186
485,35,239.596483
580,16,239.683836
550,22,239.779025
525,27,239.883032
570,18,239.961844
370,58,240.195623
510,30,240.307183
560,20,240.40336
590,14,240.476606
570,18,240.543731
520,28,240.660037
350,62,240.931896
555,21,240.999946
560,20,241.085661
580,16,241.16863
590,14,241.228063
535,25,241.317442
575,17,241.389933
560,20,241.476811
500,32,241.600612
560,20,241.702804
550,22,241.797086
495,33,241.939847
470,38,242.086301
520,28,242.218733
555,21,242.325418
465,39,242.490769
535,25,242.613459
595,13,242.679997
525,27,242.785652
520,28,254.681266
-205,52,254.86336
515,29,255.017973
535,25,255.15386
595,13,255.216739
515,29,255.345412
495,33,255.531164
575,17,255.614387
435,45,255.850305
595,13,255.914927
555,21,256.087998
285,64,256.394658
535,25,256.533629
575,17,256.661272
440,44,256.912848
570,18,257.048607
575,17,257.167116
575,17,257.277117
480,36,257.476346
525,27,257.632514
465,39,257.846566
510,30,258.005806
470,38,258.2151
575,17,258.320349
265,68,258.663681
505,31,258.836468
525,27,258.964139
515,29,259.090999
545,23,259.196018
545,23,259.285547
530,26,259.40344
405,51,259.632838
530,26,259.72522
545,23,259.823036
555,21,259.918855
545,23,260.027679
505,31,260.172116
535,25,260.279079
595,13,260.385792
575,17,260.444366
530,26,260.60756
525,27,260.763504
570,18,260.850221
455,41,261.024636
480,36,261.18645
580,16,261.258727
570,18,261.348185
565,19,261.434143
540,24,261.545626
490,34,261.682052
595,13,261.768981
500,32,261.91472
355,61,262.187423
410,50,262.400825
570,18,262.483709
440,44,262.662204
580,16,262.752015
580,16,262.845758
570,18,262.939993
545,23,263.023452
480,36,263.179713
590,14,263.2386
515,29,263.36195
530,26,263.488057
260,69,263.753344
500,32,263.876176
520,28,263.990473
570,18,264.057168
540,24,264.159745
585,15,264.22701
485,35,264.354632
485,35,277.678806
405,51,277.959431
435,45,278.216209
565,19,278.352865
535,25,278.46012
500,32,278.593949
490,34,278.746218
440,44,278.939891
520,28,279.048609
575,17,279.127856
530,26,279.255584
440,44,279.435442
515,29,279.583593
580,16,279.632178
595,13,279.703494
600,12,279.752723
500,32,279.906271
560,20,280.00937
570,18,280.087745
525,27,280.203491
575,17,280.285528
505,31,280.422583
590,14,280.489825
565,19,280.565152
290,63,280.827526
585,15,280.89353
515,29,280.996034
505,31,281.135953
540,24,281.246305
590,14,281.322726
565,19,281.410346
345,63,281.672926
585,15,281.745878
515,29,281.872231
590,14,281.927687
345,63,282.187991
535,25,282.280448
525,27,282.388494
455,41,282.57236
550,22,282.668039
555,21,282.747593
540,24,282.86577
520,28,282.983291
550,22,283.08019
555,21,283.1599
590,14,283.229472
560,20,283.305154
545,23,283.407925
435,45,283.607244
565,19,283.698852
565,19,283.777138
515,29,283.908214
565,19,283.991112
555,21,284.072684
525,27,284.201583
445,43,284.403934
575,17,284.476894
560,20,284.598124
445,43,284.780042
545,23,284.897584
515,29,285.036216
595,13,285.114674
490,34,285.275783
540,24,285.369493
565,19,285.519408
520,28,285.630587
470,38,285.784475
560,20,285.863272
520,28,285.968752
540,24,286.092771
475,37,286.272785
575,17,286.355294
-255,62,286.598645
315,69,300.573979
455,41,300.735484
565,19,300.823483
555,21,300.91204
490,34,301.055647
530,26,301.191957
560,20,301.266038
510,30,301.403599
455,41,301.560665
555,21,301.648957
590,14,301.727156
585,15,301.80079
430,46,301.99447
485,35,302.140767
435,45,302.306699
600,12,302.358383
570,18,302.438861
490,34,302.607277
555,21,302.684961
485,35,302.818217
580,16,302.920763
550,22,303.031832
560,20,303.134739
495,33,303.28508
570,18,303.354324
555,21,303.448994
590,14,303.515965
500,32,303.647123
560,20,303.733891
505,31,303.859118
375,57,304.041452
585,15,304.132888
590,14,304.19505
460,40,304.341816
555,21,304.440252
455,41,304.601068
565,19,304.680653
560,20,304.754568
490,34,304.918949
495,33,305.059324
475,37,305.232852
450,42,305.408103
590,14,305.48012
510,30,305.62266
590,14,305.698808
490,34,305.867946
480,36,306.024923
495,33,306.176191
515,29,306.294177
540,24,306.383402
545,23,306.49312
550,22,306.589104
495,33,306.731053
575,17,306.790381
445,43,306.971107
560,20,307.051603
545,23,307.125505
560,20,307.204265
525,27,307.345838
580,16,307.411048
550,22,307.512813
525,27,307.643999
580,16,307.7085
515,29,307.849943
540,24,307.967583
580,16,308.052042
530,26,308.172308
560,20,308.240245
560,20,308.313123
505,31,308.456849
430,46,308.63342
575,17,308.699642
540,24,308.792248
465,39,308.931807
450,42,309.072042
545,23,309.181149
520,28,309.314175
585,15,323.082285
600,12,323.135317
585,15,323.197286
510,30,323.316971
505,31,323.46979
585,15,323.540601
575,17,323.613159
475,37,323.75812
415,49,323.940544
590,14,324.014179
465,39,324.181544
475,37,324.352866
220,77,324.62567
550,22,324.727794
585,15,324.805274
520,28,324.918781
555,21,325.005477
430,46,325.20747
560,20,325.288272
560,20,325.349453
510,30,325.509345
555,21,325.611585
530,26,325.753915
575,17,325.826972
570,18,325.881649
530,26,325.999418
525,27,326.122721
540,24,326.236983
535,25,326.34807
435,45,326.525244
565,19,326.615063
540,24,326.724878
435,45,326.915071
490,34,327.058882
560,20,327.150833
580,16,327.216337
350,62,327.520646
565,19,327.608944
535,25,327.721365
565,19,327.821551
590,14,327.886861
575,17,327.94395
580,16,328.034473
470,38,328.214552
555,21,328.308419
585,15,328.376461
550,22,328.468601
535,25,328.577143
585,15,328.651341
440,44,328.847
525,27,328.952075
565,19,329.051741
415,49,329.257462
525,27,329.380253
485,35,329.533373
585,15,329.612264
545,23,329.72216
425,47,329.913207
525,27,330.013159
555,21,330.108111
590,14,330.180821
585,15,330.250743
590,14,330.319234
595,13,330.367689
515,29,330.545578
600,12,330.6205
590,14,330.706264
565,19,330.801761
595,13,330.885538
360,60,331.229756
525,27,331.391314
560,20,331.466595
475,37,331.718651
565,19,331.842419
505,31,331.996859
535,25,332.144833
535,25,332.286744
560,20,332.409106
580,16,332.517868
545,23,345.225669
260,69,345.518236
525,27,345.612269
565,19,345.691402
520,28,345.825353
490,34,345.955061
555,21,346.058486
410,50,346.274598
585,15,346.354826
540,24,346.462594
555,21,346.552467
535,25,346.660066
555,21,346.776638
565,19,346.853591
570,18,346.933317
540,24,347.02416
585,15,347.078107
505,31,347.20934
445,43,347.397453
575,17,347.49413
425,47,347.746002
515,29,347.879468
540,24,348.004533
460,40,348.168673
485,35,348.333461
575,17,348.416518
565,19,348.501127
435,45,348.70389
540,24,348.821215
525,27,348.95025
585,15,349.018836
570,18,349.091084
585,15,349.153531
525,27,349.279539
555,21,349.360348
570,18,349.468201
535,25,349.581251
570,18,349.65168
575,17,349.731087
575,17,349.804237
555,21,349.91907
-235,58,350.243479
550,22,350.374812
585,15,350.482674
545,23,350.606914
480,36,350.813729
560,20,350.913793
565,19,351.068411
535,25,351.217788
360,60,351.525527
575,17,351.645373
550,22,351.782458
450,42,352.01512
550,22,352.129619
545,23,352.263955
580,16,352.381206
505,31,352.545861
540,24,352.664109
535,25,352.806512
550,22,352.913907
570,18,352.984863
520,28,353.128561
565,19,353.227392
570,18,353.328102
500,32,353.53138
580,16,353.640628
490,34,353.794959
525,27,353.927317
515,29,354.129457
340,64,354.493158
505,31,354.660526
565,19,354.779245
600,12,354.855912
585,15,354.935472
265,79,355.376903
525,27,355.54596
575,17,366.680255
505,31,366.8086
435,45,366.991892
490,34,367.168302
495,33,367.310847
465,39,367.461851
465,39,367.633239
600,12,367.698309
570,18,367.79692
560,20,367.986883
465,39,368.151171
490,34,368.301017
525,27,368.42979
470,38,368.592889
580,16,368.685287
525,27,368.833625
465,39,369.067708
590,14,369.177632
455,41,369.400208
270,67,369.780987
560,20,369.89097
580,16,370.028418
570,18,370.141836
545,23,370.30376
565,19,370.412555
580,16,370.508257
590,14,370.604568
585,15,370.694027
560,20,370.813208
375,57,371.104552
530,26,371.268889
365,59,371.583666
525,27,371.769663
455,41,371.997523
555,21,372.087086
565,19,372.2039
595,13,372.268324
365,59,372.571402
540,24,372.706838
520,28,372.868151
540,24,373.023895
595,13,373.104542
545,23,373.236891
590,14,373.338032
470,38,373.535762
500,32,373.714832
565,19,373.849279
535,25,374.013609
595,13,374.091799
530,26,374.222507
380,56,374.560491
555,21,374.66775
590,14,374.74227
530,26,374.892449
465,39,375.121383
550,22,375.210878
475,37,375.358247
570,18,375.441074
505,31,375.589026
500,32,375.712929
570,18,375.800458
570,18,375.875193
450,42,376.025416
490,34,376.177781
570,18,376.25534
505,31,376.40674
580,16,376.480199
460,40,376.646794
490,34,376.800231
525,27,376.91636
585,15,376.996114
595,13,377.048215
365,59,377.300848
560,20,388.267189
425,47,388.489013
480,36,388.67075
565,19,388.80275
530,26,388.949476
595,13,389.020318
600,12,389.088783
535,25,389.191414
545,23,389.326774
520,28,389.518053
600,12,389.57589
510,30,389.72217
590,14,389.846802
525,27,389.983706
585,15,390.056412
530,26,390.20596
-215,54,390.456429
550,22,390.557385
510,30,390.781935
530,26,390.923139
550,22,391.039483
530,26,391.206872
525,27,391.351365
560,20,391.483329
410,50,391.749892
440,44,391.987434
460,40,392.219051
545,23,392.367733
460,40,392.582081
260,69,392.9875
555,21,393.132284
525,27,393.305802
515,29,393.430758
575,17,393.556327
545,23,393.704202
510,30,393.810064
585,15,393.890934
530,26,394.047232
585,15,394.11813
480,36,394.281699
510,30,394.417428
515,29,394.564219
570,18,394.635748
570,18,394.725744
550,22,394.823617
560,20,394.918529
515,29,395.038881
590,14,395.093391
580,16,395.138101
490,34,395.262179
540,24,395.379792
440,44,395.57132
560,20,395.65892
460,40,395.829299
600,12,395.890489
410,50,396.082477
490,34,396.226835
575,17,396.309163
550,22,396.419324
555,21,396.513572
585,15,396.579175
575,17,396.655078
445,43,396.829369
560,20,396.93272
560,20,397.000649
575,17,397.090923
465,39,397.246942
370,58,397.496762
560,20,397.591597
525,27,397.70487
580,16,397.78026
520,28,397.909628
565,19,397.992185
510,30,398.125361
590,14,398.188431
465,39,398.362268
600,12,410.606043
535,25,410.741331
500,32,410.921558
505,31,411.087942
550,22,411.192465
580,16,411.304805
510,30,411.481697
530,26,411.645511
590,14,411.736431
460,40,411.95681
565,19,412.046521
550,22,412.154357
520,28,412.335489
490,34,412.499317
465,39,412.740954
570,18,412.840281
560,20,412.968055
560,20,413.075156
500,32,413.246723
560,20,413.344412
580,16,413.425591
535,25,413.528959
430,46,413.733603
580,16,413.81138
575,17,413.900415
535,25,414.010298
575,17,414.109064
520,28,414.227971
545,23,414.308832
585,15,414.389801
530,26,414.487271
565,19,414.574951
525,27,414.666054
550,22,414.769376
135,105,415.204504
520,28,415.353399
480,36,415.517497
460,40,415.677148
530,26,415.795655
555,21,415.89109
490,34,416.022709
440,44,416.217212
430,46,416.424793
170,87,416.77011
575,17,416.840155
565,19,416.917148
460,40,417.091126
550,22,417.195776
505,31,417.332974
565,19,417.421613
590,14,417.480964
545,23,417.573205
580,16,417.642123
580,16,417.691359
435,45,417.889335
585,15,417.961145
445,43,418.163074
495,33,418.335156
500,32,418.494971
590,14,418.570798
530,26,418.675686
365,59,418.95373
580,16,419.036125
525,27,419.158174
555,21,419.270689
365,59,419.552196
475,37,419.706273
590,14,419.777408
595,13,419.8574
580,16,419.936497
570,18,420.017815
585,15,420.093887
500,32,420.241506
460,40,434.130228
520,28,434.275986
525,27,434.398452
410,50,434.584043
520,28,434.719545
540,24,434.803313
450,42,434.975261
475,37,435.101486
575,17,435.16136
560,20,435.25888
445,43,435.443385
595,13,435.517574
470,38,435.681141
560,20,435.779778
560,20,435.871139
495,33,436.030963
470,38,436.172811
495,33,436.32162
565,19,436.379269
430,46,436.583135
500,32,436.734003
545,23,436.839209
490,34,436.986239
500,32,437.111018
535,25,437.234077
520,28,437.427665
555,21,437.527072
460,40,437.708376
545,23,437.80526
520,28,437.917027
480,36,438.101266
350,62,438.380752
515,29,438.515475
530,26,438.647861
525,27,438.767943
535,25,438.885915
475,37,439.082708
560,20,439.151298
600,12,439.19393
540,24,439.328449
485,35,439.493042
490,34,439.642808
525,27,439.739739
475,37,439.888736
530,26,439.990693
420,48,440.19143
540,24,440.308909
520,28,440.417586
500,32,440.545252
580,16,440.625216
565,19,440.694
590,14,440.769039
515,29,440.903937
570,18,440.960708
470,38,441.152951
575,17,441.228596
480,36,441.364181
510,30,441.482846
570,18,441.57225
460,40,441.765697
590,14,441.822724
350,62,442.048332
595,13,442.11126
565,19,442.18868
585,15,442.259792
550,22,442.371734
575,17,442.433646
585,15,442.488572
515,29,442.611895
525,27,442.743434
570,18,442.818683
575,17,442.885786
480,36,456.601139
580,16,456.681596
575,17,456.752996
580,16,456.814117
590,14,456.874073
535,25,456.997264
555,21,457.091601
460,40,457.272099
595,13,457.325465
570,18,457.397567
540,24,457.515014
480,36,457.68567
530,26,457.791576
555,21,457.893074
565,19,457.977965
510,30,458.129281
465,39,458.293234
570,18,458.390476
445,43,458.624525
590,14,458.683922
495,33,458.822606
565,19,458.893969
575,17,458.975519
290,63,459.268174
540,24,459.374586
550,22,459.490003
590,14,459.577688
575,17,459.653575
525,27,459.75562
455,41,459.915401
525,27,460.030803
465,39,460.183769
590,14,460.23757
480,36,460.376587
490,34,460.516281
505,31,460.632373
560,20,460.716666
550,22,460.815307
540,24,460.916574
295,62,461.160029
475,37,461.322649
450,42,461.504023
570,18,461.592045
560,20,461.697886
550,22,461.785619
490,34,461.961408
555,21,462.041409
320,68,462.324451
515,29,462.429164
590,14,462.491571
580,16,462.574798
560,20,462.650297
565,19,462.7312
420,48,462.930623
585,15,463.000571
535,25,463.100472
550,22,463.21648
595,13,463.278788
540,24,463.394134
535,25,463.497854
445,43,463.692382
580,16,463.78965
520,28,463.897896
485,35,464.051374
550,22,464.148925
465,39,464.30382
570,18,464.39314
455,41,464.571906
465,39,464.741158
540,24,464.848815
585,15,464.922363
495,33,465.054284
545,23,465.17905
585,15,465.248503
320,68,465.539115
565,19,479.278571
505,31,479.423958
560,20,479.513489
