#{"t_start": 1693318771.305318, "env_id": null}
r,l,t
575,17,170.654442
505,31,170.796257
575,17,170.876466
590,14,170.946442
575,17,171.019099
550,22,171.150872
535,25,171.269487
480,36,171.435357
580,16,171.485729
540,24,171.584964
475,37,171.765504
560,20,171.863657
590,14,171.929461
510,30,172.085047
560,20,172.166631
525,27,172.320898
510,30,172.459991
535,25,172.568236
520,28,172.682183
230,75,172.987274
595,13,173.058231
-210,53,173.2678
450,42,173.448225
545,23,173.535113
590,14,173.57972
535,25,173.691402
550,22,173.781621
570,18,173.843786
510,30,173.979243
515,29,174.08936
490,34,174.267535
445,43,174.457615
400,52,174.781335
540,24,174.916614
480,36,175.083822
560,20,175.228255
500,32,175.395823
550,22,175.5036
395,53,175.800786
595,13,175.877815
445,43,176.139665
405,51,176.404296
545,23,176.54136
485,35,176.726385
475,37,176.928654
590,14,176.994232
545,23,177.166645
535,25,177.335733
565,19,177.433013
520,28,177.57525
575,17,189.896598
495,33,190.046118
550,22,190.168302
560,20,190.264924
565,19,190.343445
525,27,190.465429
375,57,190.734055
580,16,190.798544
585,15,190.857799
520,28,191.003208
580,16,191.086387
530,26,191.195803
580,16,191.246558
590,14,191.327809
570,18,191.406619
585,15,191.461393
435,45,191.634607
595,13,191.732006
330,66,192.055183
545,23,192.179425
525,27,192.303804
485,35,192.426717
590,14,192.488261
535,25,192.585664
545,23,192.691481
570,18,192.782663
575,17,192.854919
430,46,193.056213
260,80,193.38493
540,24,193.500785
510,30,193.618954
530,26,193.738054
510,30,193.8442
505,31,193.981482
555,21,194.134778
535,25,194.253827
500,32,194.432156
550,22,194.575533
580,16,194.64693
585,15,194.740096
555,21,194.850791
405,51,195.113779
585,15,195.210704
595,13,195.267591
580,16,195.376594
555,21,195.497857
495,33,195.662722
535,25,195.798106
530,26,195.96137
520,28,196.132528
535,25,196.271039
485,35,196.48115
455,41,196.719619
535,25,196.883044
285,75,197.278174
450,42,197.515771
550,22,197.62381
335,65,198.014913
485,35,198.183168
575,17,198.286428
555,21,198.424219
520,28,198.600224
485,35,198.805855
575,17,198.887492
520,28,199.072729
565,19,199.166912
540,24,199.29088
555,21,199.444286
575,17,199.56257
435,45,199.775926
440,44,200.009768
475,37,200.222884
455,41,211.12923
585,15,211.203138
535,25,211.318435
560,20,211.429673
590,14,211.515908
560,20,211.605414
555,21,211.707844
525,27,211.836929
475,37,212.008827
475,37,212.160821
320,68,212.47216
595,13,212.537069
565,19,212.63106
465,39,212.788421
575,17,212.862904
500,32,213.001309
480,36,213.150099
545,23,213.24929
230,75,213.551624
545,23,213.688828
350,62,214.023601
545,23,214.132206
545,23,214.264095
510,30,214.436345
530,26,214.610525
525,27,214.780075
550,22,214.928743
480,36,215.12094
460,40,215.349432
575,17,215.435954
540,24,215.579458
570,18,215.693022
555,21,215.816974
495,33,215.979609
585,15,216.062129
540,24,216.233221
455,41,216.462556
425,47,216.725229
535,25,216.860919
500,32,217.015954
585,15,217.109582
510,30,217.368439
430,46,217.633201
555,21,217.727432
575,17,217.870789
570,18,217.986995
560,20,218.110142
570,18,218.203332
565,19,218.340963
570,18,218.435361
550,22,218.547821
540,24,218.711711
550,22,218.841009
560,20,218.9751
585,15,219.076099
465,39,219.324935
540,24,219.476965
535,25,219.614981
540,24,219.746797
575,17,219.843857
535,25,219.985965
535,25,220.146648
545,23,220.254767
505,31,220.378133
480,36,220.529254
585,15,220.606513
520,28,220.74423
540,24,220.828396
520,28,220.944416
490,34,221.095629
520,28,221.229489
570,18,221.322751
550,22,221.432173
520,28,221.581475
510,30,221.719403
600,12,221.777649
525,27,232.408465
545,23,232.540478
530,26,232.688787
515,29,232.882644
585,15,233.00107
515,29,233.163579
500,32,233.345031
460,40,233.537363
460,40,233.75153
490,34,233.921794
565,19,234.054897
590,14,234.118973
520,28,234.264208
520,28,234.393812
520,28,234.559876
470,38,234.784766
570,18,234.90874
500,32,235.069648
500,32,235.237789
565,19,235.369034
560,20,235.47737
565,19,235.595253
560,20,235.695865
455,41,235.946573
410,50,236.199264
540,24,236.324385
560,20,236.441113
540,24,236.603867
530,26,236.73775
530,26,236.877256
525,27,237.039409
560,20,237.152157
420,48,237.392694
555,21,237.526402
595,13,237.595174
555,21,237.720194
480,36,237.938372
490,34,238.105789
490,34,238.289448
435,45,238.577865
550,22,238.708786
560,20,238.806748
580,16,238.934682
570,18,239.068753
460,40,239.239296
570,18,239.322463
535,25,239.422878
500,32,239.544537
565,19,239.657639
580,16,239.730973
565,19,239.811775
535,25,239.912223
175,86,240.251085
585,15,240.319844
580,16,240.394149
575,17,240.485399
530,26,240.588094
455,41,240.757971
560,20,240.846366
420,48,241.035095
420,48,241.252849
520,28,241.349777
580,16,241.424524
575,17,241.500999
565,19,241.566355
410,50,241.788499
555,21,241.894812
480,36,242.02467
550,22,242.122101
520,28,242.262519
600,12,242.314823
565,19,242.400257
515,29,242.528651
565,19,242.628798
575,17,242.707404
525,27,242.806438
560,20,254.667268
385,55,254.87783
295,62,255.195327
575,17,255.272305
515,29,255.402308
435,45,255.665769
475,37,255.835511
530,26,256.024152
575,17,256.125358
395,53,256.363094
550,22,256.499876
565,19,256.622632
520,28,256.808068
540,24,256.937297
590,14,257.05786
560,20,257.190692
465,39,257.41498
375,57,257.754575
490,34,257.895756
520,28,258.091594
570,18,258.187884
565,19,258.278722
525,27,258.437678
575,17,258.547885
545,23,258.636338
595,13,258.704824
565,19,258.80578
570,18,258.892925
510,30,259.028862
545,23,259.131265
540,24,259.238024
555,21,259.325836
535,25,259.43687
530,26,259.550049
570,18,259.639756
510,30,259.747719
550,22,259.85053
530,26,259.957947
515,29,260.097409
535,25,260.210563
525,27,260.365914
550,22,260.501084
590,14,260.550177
590,14,260.629861
500,32,260.811062
580,16,260.894208
565,19,260.970674
565,19,261.055912
455,41,261.232533
565,19,261.317521
530,26,261.444391
590,14,261.501992
450,42,261.675927
585,15,261.779548
575,17,261.865418
460,40,262.033705
535,25,262.143565
465,39,262.311115
520,28,262.430651
500,32,262.567034
445,43,262.783744
570,18,262.872781
480,36,263.033897
590,14,263.095054
570,18,263.16617
595,13,263.225691
480,36,263.384417
560,20,263.473134
510,30,263.596377
590,14,263.636408
525,27,263.745149
590,14,263.813886
470,38,263.944359
500,32,264.088258
565,19,264.165781
495,33,264.302915
400,52,277.684473
580,16,277.767805
525,27,277.911953
565,19,278.054224
480,36,278.23116
545,23,278.382444
545,23,278.474818
465,39,278.637818
595,13,278.700989
495,33,278.848453
485,35,278.98369
570,18,279.076401
590,14,279.138762
580,16,279.202316
585,15,279.28142
520,28,279.391835
545,23,279.487325
585,15,279.577204
550,22,279.659486
555,21,279.763787
560,20,279.853011
580,16,279.933066
465,39,280.116041
530,26,280.232801
460,40,280.406698
475,37,280.578019
565,19,280.649495
590,14,280.706614
525,27,280.810782
480,36,280.95469
525,27,281.077563
585,15,281.146169
490,34,281.304869
500,32,281.454135
600,12,281.514226
415,49,281.709528
-215,54,281.95388
485,35,282.096201
260,80,282.406868
565,19,282.509202
475,37,282.656822
535,25,282.759225
530,26,282.882785
515,29,283.013409
515,29,283.121208
580,16,283.198448
205,80,283.535531
485,35,283.7108
545,23,283.798224
570,18,283.870926
450,42,284.050771
585,15,284.120982
580,16,284.192651
580,16,284.266754
495,33,284.433416
590,14,284.494076
575,17,284.588508
515,29,284.717903
595,13,284.764266
565,19,284.872279
530,26,284.985825
560,20,285.100091
540,24,285.209499
575,17,285.293077
395,53,285.581005
580,16,285.652475
480,36,285.79328
530,26,285.889564
560,20,285.959588
490,34,286.135788
560,20,286.238483
585,15,286.307247
505,31,286.441355
455,41,286.606708
520,28,286.725655
445,43,300.588266
465,39,300.741984
490,34,300.887525
465,39,301.047032
580,16,301.140156
530,26,301.245835
585,15,301.313031
560,20,301.409573
490,34,301.532388
465,39,301.71153
595,13,301.779067
465,39,301.939367
480,36,302.097407
560,20,302.190966
370,58,302.407923
585,15,302.484316
560,20,302.565481
570,18,302.652168
-205,52,302.86785
560,20,302.979759
570,18,303.071167
590,14,303.144327
515,29,303.274953
550,22,303.365428
450,42,303.557262
585,15,303.613865
580,16,303.692317
550,22,303.770413
395,53,303.967837
500,32,304.084245
550,22,304.187311
385,55,304.396133
345,63,304.664551
475,37,304.813624
580,16,304.888993
480,36,305.049851
525,27,305.159744
585,15,305.247458
580,16,305.313484
570,18,305.38351
600,12,305.452487
545,23,305.562928
555,21,305.665507
555,21,305.762921
515,29,305.902251
540,24,306.011912
545,23,306.115699
575,17,306.204919
445,43,306.358411
565,19,306.455892
575,17,306.524426
550,22,306.626132
510,30,306.745507
570,18,306.815664
545,23,306.90966
530,26,307.003618
450,42,307.16393
595,13,307.221192
460,40,307.420157
445,43,307.611914
530,26,307.727733
550,22,307.831601
515,29,307.97988
470,38,308.155735
565,19,308.227094
485,35,308.366376
525,27,308.496025
550,22,308.579811
470,38,308.720703
285,75,308.990345
520,28,309.087053
565,19,309.172905
595,13,309.249155
580,16,309.321056
560,20,323.107996
540,24,323.214369
520,28,323.323964
590,14,323.387856
430,46,323.602324
280,65,323.848151
600,12,323.897084
525,27,324.023393
425,47,324.222035
555,21,324.321856
570,18,324.405028
450,42,324.541447
505,31,324.655518
535,25,324.782316
595,13,324.839832
415,49,325.039059
425,47,325.241838
590,14,325.306595
560,20,325.371326
540,24,325.496044
555,21,325.593851
535,25,325.735028
430,46,325.911656
570,18,325.991846
535,25,326.111717
415,49,326.327095
460,40,326.488127
555,21,326.586505
585,15,326.658538
440,44,326.847086
500,32,326.992122
525,27,327.100924
560,20,327.18382
575,17,327.27696
560,20,327.38016
560,20,327.453456
515,29,327.599357
545,23,327.69244
385,55,327.955476
590,14,328.025806
540,24,328.131514
550,22,328.252705
580,16,328.322653
395,53,328.546189
560,20,328.633045
490,34,328.804548
575,17,328.87472
500,32,328.997966
555,21,329.111719
555,21,329.185163
585,15,329.24815
600,12,329.313213
600,12,329.35989
600,12,329.430266
495,33,329.568603
575,17,329.661574
355,61,329.905686
545,23,329.989013
595,13,330.050908
525,27,330.187899
520,28,330.309584
475,37,330.482818
430,46,330.777854
585,15,330.869389
455,41,331.125518
290,74,331.495675
585,15,331.583561
565,19,331.751832
510,30,331.898273
550,22,332.019998
595,13,332.099741
530,26,332.255496
565,19,332.363943
580,16,332.454934
570,18,332.569266
455,41,345.347594
585,15,345.417937
485,35,345.548535
460,40,345.718539
570,18,345.794535
485,35,345.931497
495,33,346.086222
510,30,346.206085
495,33,346.380917
530,26,346.491519
565,19,346.569437
550,22,346.671687
600,12,346.733119
440,44,346.926605
580,16,346.992318
460,40,347.137444
460,40,347.317456
500,32,347.471055
580,16,347.560921
550,22,347.67752
550,22,347.78989
570,18,347.87235
550,22,347.981346
405,51,348.207935
580,16,348.287498
365,59,348.560732
520,28,348.684423
575,17,348.748837
540,24,348.876297
555,21,348.982049
485,35,349.128411
535,25,349.238593
580,16,349.315665
545,23,349.421156
555,21,349.530132
-205,52,349.75088
545,23,349.863273
560,20,349.962406
590,14,350.055022
460,40,350.279912
520,28,350.448464
550,22,350.563189
525,27,350.727304
445,43,351.005677
535,25,351.146433
485,35,351.358741
525,27,351.495509
585,15,351.598059
540,24,351.724114
360,60,352.072464
530,26,352.213728
575,17,352.325423
475,37,352.531069
425,47,352.767346
435,45,352.995721
460,40,353.18963
555,21,353.303407
535,25,353.479254
400,52,353.762885
470,38,353.958785
550,22,354.091764
490,34,354.269124
510,30,354.456518
585,15,354.548875
490,34,354.733157
585,15,354.841179
500,32,355.036256
540,24,355.159987
585,15,355.230299
495,33,355.447849
430,46,366.717434
565,19,366.798263
550,22,366.886291
575,17,366.963799
535,25,367.07631
555,21,367.194713
370,58,367.427
520,28,367.542789
555,21,367.640862
595,13,367.707977
525,27,367.9257
580,16,368.016028
460,40,368.187844
510,30,368.324233
550,22,368.420376
555,21,368.511616
570,18,368.584141
410,50,368.883213
510,30,369.039936
465,39,369.277264
590,14,369.375654
560,20,369.481934
580,16,369.566158
570,18,369.66713
520,28,369.83817
475,37,370.09736
530,26,370.263104
500,32,370.47572
540,24,370.632319
585,15,370.713435
425,47,370.922286
585,15,371.009277
530,26,371.197707
370,58,371.499793
580,16,371.604022
545,23,371.747957
505,31,371.933854
465,39,372.147469
530,26,372.279319
595,13,372.352511
545,23,372.44406
495,33,372.635977
570,18,372.75857
520,28,372.917787
430,46,373.169222
545,23,373.345384
480,36,373.518078
585,15,373.605592
490,34,373.807315
600,12,373.908727
530,26,374.069694
560,20,374.164855
565,19,374.324665
505,31,374.491603
500,32,374.643622
595,13,374.714633
575,17,374.812086
590,14,374.882066
580,16,374.980306
580,16,375.084177
580,16,375.158813
465,39,375.308265
455,41,375.501752
400,52,375.721091
525,27,375.836154
485,35,375.954505
575,17,376.035298
505,31,376.166777
525,27,376.296901
565,19,376.382491
490,34,376.538853
425,47,376.740229
545,23,376.845243
545,23,376.957713
535,25,377.064998
535,25,377.154015
575,17,377.238749
480,36,388.283072
540,24,388.386923
495,33,388.539577
475,37,388.749822
585,15,388.8431
290,74,389.24588
555,21,389.372866
550,22,389.497111
395,53,389.820874
495,33,389.997456
535,25,390.116138
510,30,390.290174
450,42,390.473903
520,28,390.643726
485,35,390.855538
550,22,390.959454
580,16,391.062293
580,16,391.171605
575,17,391.261509
520,28,391.424539
520,28,391.593319
595,13,391.674631
565,19,391.78613
555,21,391.875998
535,25,392.021431
570,18,392.141747
565,19,392.231586
490,34,392.419573
495,33,392.611325
595,13,392.687819
545,23,392.822178
570,18,392.927732
460,40,393.199702
510,30,393.362349
525,27,393.505286
560,20,393.644703
390,54,393.880147
485,35,394.086769
585,15,394.17677
410,50,394.389863
545,23,394.498516
595,13,394.555964
540,24,394.653387
550,22,394.760242
580,16,394.846882
540,24,394.952839
335,65,395.193719
530,26,395.280123
535,25,395.425567
410,50,395.629973
510,30,395.747822
515,29,395.882561
470,38,396.021654
530,26,396.154171
505,31,396.277166
550,22,396.383161
575,17,396.460121
490,34,396.616873
555,21,396.703858
570,18,396.776239
580,16,396.845932
480,36,396.987327
430,46,397.197431
505,31,397.332519
460,40,397.506812
565,19,397.600976
525,27,397.716884
505,31,397.8567
480,36,398.014544
545,23,398.1153
570,18,398.200708
545,23,398.304016
510,30,410.624674
390,54,410.941363
390,54,411.218789
470,38,411.430935
570,18,411.532601
595,13,411.626913
580,16,411.749609
565,19,411.854315
575,17,411.932333
535,25,412.066148
475,37,412.27538
485,35,412.461653
575,17,412.552241
450,42,412.797173
580,16,412.882024
585,15,412.997258
575,17,413.093684
520,28,413.23447
510,30,413.385859
440,44,413.579077
590,14,413.644624
535,25,413.753512
485,35,413.92141
545,23,414.040563
535,25,414.169658
425,47,414.354746
515,29,414.462382
520,28,414.585675
550,22,414.660259
560,20,414.75544
595,13,414.821435
530,26,414.925864
260,80,415.26764
510,30,415.416366
485,35,415.573304
565,19,415.645604
520,28,415.764117
575,17,415.841166
435,45,416.029931
565,19,416.105313
565,19,416.185047
595,13,416.258403
535,25,416.357738
540,24,416.459196
525,27,416.577422
505,31,416.694025
490,34,416.82788
530,26,416.944271
415,49,417.149016
580,16,417.230719
550,22,417.319756
565,19,417.412644
580,16,417.490334
585,15,417.542903
520,28,417.661218
455,41,417.815661
465,39,418.005185
570,18,418.081157
520,28,418.223971
585,15,418.305092
570,18,418.397605
555,21,418.50845
555,21,418.602098
535,25,418.704328
570,18,418.79897
470,38,418.981345
555,21,419.073441
540,24,419.198443
540,24,419.319262
600,12,419.363231
540,24,419.480779
365,59,419.734489
580,16,419.825432
465,39,420.028933
405,51,420.279624
590,14,434.033537
575,17,434.108148
580,16,434.206524
515,29,434.342278
335,65,434.606722
580,16,434.669537
500,32,434.791277
580,16,434.861255
530,26,434.965779
560,20,435.039619
460,40,435.178944
555,21,435.285865
575,17,435.354158
345,63,435.655872
525,27,435.767828
550,22,435.877172
600,12,435.928299
575,17,436.016035
410,50,436.217958
535,25,436.328457
505,31,436.450985
530,26,436.551051
585,15,436.612099
600,12,436.665691
560,20,436.771195
455,41,436.934232
415,49,437.147074
570,18,437.244475
540,24,437.342268
570,18,437.488096
540,24,437.62213
545,23,437.719634
570,18,437.788235
570,18,437.859881
540,24,437.968235
590,14,438.046681
565,19,438.132982
440,44,438.31365
95,113,438.864975
560,20,438.961393
580,16,439.057875
595,13,439.110483
490,34,439.245739
595,13,439.316975
575,17,439.394717
585,15,439.465764
530,26,439.597866
500,32,439.706425
490,34,439.852775
495,33,439.973973
560,20,440.059472
575,17,440.129035
580,16,440.200633
590,14,440.260263
435,45,440.456185
530,26,440.556894
530,26,440.666498
525,27,440.803355
595,13,440.85671
550,22,440.945968
575,17,441.024363
590,14,441.087956
510,30,441.233998
525,27,441.332522
565,19,441.399094
525,27,441.527106
560,20,441.622808
535,25,441.734688
530,26,441.848906
545,23,441.927981
555,21,442.002819
575,17,442.072176
585,15,442.149283
520,28,442.269413
570,18,442.351583
520,28,442.468315
420,48,442.666655
555,21,442.767745
570,18,442.846042
590,14,442.90583
545,23,443.011917
575,17,456.636785
555,21,456.737102
530,26,456.833787
520,28,456.966971
565,19,457.058373
500,32,457.194519
545,23,457.3075
530,26,457.412646
545,23,457.524337
565,19,457.590109
585,15,457.67327
580,16,457.751638
570,18,457.823595
535,25,457.934104
540,24,458.052361
600,12,458.111251
360,60,458.400281
535,25,458.521705
590,14,458.611436
335,65,458.877911
500,32,459.040248
575,17,459.12709
400,52,459.341322
510,30,459.501778
520,28,459.644201
415,49,459.831552
565,19,459.903768
565,19,459.988969
525,27,460.096962
535,25,460.20083
540,24,460.297728
495,33,460.426646
505,31,460.546237
545,23,460.62451
505,31,460.766986
570,18,460.838295
265,68,461.105595
545,23,461.21115
560,20,461.296732
575,17,461.375933
550,22,461.471093
560,20,461.564508
550,22,461.67201
520,28,461.801044
590,14,461.868855
320,68,462.158346
525,27,462.272843
555,21,462.349538
460,40,462.516207
545,23,462.622305
595,13,462.669256
590,14,462.737922
520,28,462.85203
490,34,462.992936
540,24,463.090553
585,15,463.163638
590,14,463.239542
590,14,463.314644
470,38,463.475734
