#{"t_start": 1692020210.576814, "env_id": null}
r,l,t
-60,21,139.41694
80,14,139.475421
-360,36,139.602381
-240,30,139.747326
-60,21,139.875344
-160,26,139.978581
100,13,140.051396
-440,40,140.212542
-480,42,156.780911
-200,28,156.893558
-200,28,157.024163
40,16,157.122161
0,18,157.192029
-60,21,157.295193
-60,21,157.406237
-300,33,157.519276
20,17,157.618803
-140,25,157.713878
-380,37,157.866347
-120,24,157.950948
-240,30,158.084792
40,16,158.166013
-60,21,158.253911
-1130,58,158.434771
-180,27,158.579107
-200,28,158.702992
-360,36,158.850642
-220,29,158.960148
-20,19,159.035421
40,16,159.087406
-140,25,159.172979
100,13,159.226204
-340,35,159.368027
-640,50,159.568537
-1030,53,159.774008
0,18,159.873802
-320,34,160.02857
-100,23,160.125928
0,18,160.184827
-120,24,160.300951
-320,34,160.425735
-160,26,160.55946
-220,29,160.726811
-460,41,160.859263
-500,43,161.038893
-260,31,161.174631
-240,30,161.314735
20,17,161.417193
-1050,54,161.604875
-240,30,161.739672
-100,23,161.840543
-620,49,162.058972
-420,39,162.189858
-220,29,162.303107
-920,64,162.537802
-1030,53,162.782081
-740,55,163.040669
-580,47,163.271654
40,16,163.32687
-400,38,163.459685
-780,57,163.710829
-400,38,163.905758
-60,21,164.004234
-300,33,164.164186
-140,25,164.26877
-380,37,164.439287
-520,44,164.657864
-1050,69,164.978019
-780,57,165.273552
-540,45,165.469302
-480,42,182.290824
-160,26,182.4551
-60,21,182.534069
-180,27,182.657538
-120,24,182.74495
-1250,79,183.157419
80,14,183.223301
-80,22,183.301465
-100,23,183.399466
-40,20,183.527308
-1130,73,183.840082
40,16,183.915909
0,18,184.01461
-380,37,184.184457
-920,64,184.496904
-660,51,184.68427
40,16,184.776863
-520,44,184.980637
-460,41,185.179147
20,17,185.265851
-660,51,185.477981
0,18,185.543189
-340,35,185.694408
-200,28,185.79132
-540,45,186.00279
-100,23,186.101679
-440,40,186.205237
-120,24,186.327142
-240,30,186.452451
-1020,51,186.67561
0,18,186.759377
-280,32,186.921578
100,13,186.979882
-1210,77,187.293352
-1030,53,187.533376
-160,26,187.654851
-1160,76,187.981726
-340,35,188.134088
0,18,188.194474
-970,65,188.381839
-200,28,188.518059
-160,26,188.664356
-620,49,188.825968
-400,38,188.970154
-180,27,189.107376
-40,20,189.212871
-440,40,189.39432
0,18,189.479249
-100,23,189.584391
-40,20,189.674053
-140,25,189.780554
40,16,189.871259
-160,26,190.006555
-180,27,190.122924
-240,30,190.230738
-40,20,190.343545
-200,28,190.456398
-560,46,190.670263
-440,40,190.822934
-500,43,191.054413
-140,25,191.185199
-20,19,191.275853
20,17,208.420714
-420,39,208.65607
-140,25,208.759808
-200,28,208.863836
80,14,208.93968
-280,32,209.053184
-60,21,209.145364
60,15,209.196873
-20,19,209.265087
-280,32,209.412217
-260,31,209.543933
-100,23,209.633923
-240,30,209.76893
-180,27,209.904757
-180,27,210.005554
-120,24,210.109907
-180,27,210.251179
-160,26,210.393106
-20,19,210.492765
-440,40,210.641123
-440,40,210.821634
-520,44,210.977637
-80,22,211.04959
-120,24,211.159475
-1300,83,211.426112
-680,52,211.647687
-180,27,211.789156
-580,47,211.958297
-40,20,212.055436
-100,23,212.170943
-400,38,212.348156
-40,20,212.424536
-60,21,212.524511
-220,29,212.647398
40,16,212.73298
-140,25,212.857748
-40,20,212.933155
-560,46,213.131768
-580,47,213.333089
-120,24,213.433669
-440,40,213.619156
-200,28,213.765668
-420,39,213.888752
-20,19,213.99229
-40,20,214.080194
100,13,214.151961
0,18,214.23028
80,14,214.317518
-60,21,214.437733
-120,24,214.538625
-640,50,214.734334
-320,34,214.935294
-700,53,215.169303
-120,24,215.28259
-40,20,215.36259
-260,31,215.490563
-600,48,215.696575
-460,41,215.867813
-100,23,215.97703
-120,24,216.062362
-160,26,216.172851
-240,30,216.328769
-660,51,216.530061
-340,35,216.657235
-20,19,216.755347
-1010,67,217.054693
-280,32,217.191279
-420,39,233.845165
-120,24,233.979611
40,16,234.07667
-300,33,234.217447
-120,24,234.325484
-1120,74,234.658408
-340,35,234.80429
-340,35,234.985191
-360,36,235.157104
-80,22,235.244691
-100,23,235.334011
-480,42,235.508581
-140,25,235.643309
-460,41,235.791282
-60,21,235.899197
-40,20,235.980852
-840,60,236.234493
-20,19,236.346258
-220,29,236.468425
-80,22,236.553418
-100,23,236.630961
-260,31,236.729553
-40,20,236.785018
-500,43,236.959853
-280,32,237.054041
-260,31,237.198321
-740,55,237.430365
-360,36,237.57558
-1020,51,237.785891
-340,35,237.946485
-320,34,238.105934
-460,41,238.279561
0,18,238.358734
80,14,238.438582
-260,31,238.60632
-20,19,238.681436
-40,20,238.774117
-60,21,238.872107
-20,19,238.963315
0,18,239.031428
-20,19,239.145181
-1070,55,239.402513
-180,27,239.502324
-800,58,239.705396
-80,22,239.835522
-80,22,239.923972
-720,54,240.216488
60,15,240.278569
-40,20,240.410066
0,18,240.487149
-160,26,240.609055
-1860,111,241.102811
-260,31,241.198085
-360,36,241.325609
-120,24,241.450118
-140,25,241.529601
-200,28,241.624882
-660,51,241.861913
-100,23,241.986603
-260,31,242.12123
-520,44,242.298782
-1060,71,242.541257
-140,25,242.644874
-780,57,259.487764
-1200,78,259.828422
-1300,83,260.211179
-220,29,260.34681
-460,41,260.5044
-140,25,260.629715
-540,45,260.814887
-200,28,260.960571
-180,27,261.066387
0,18,261.147032
-600,48,261.34361
0,18,261.434554
60,15,261.491427
-440,40,261.697999
0,18,261.750172
-800,58,262.034175
-100,23,262.165855
-720,54,262.360079
-680,52,262.625505
-220,29,262.706773
-200,28,262.81103
40,16,262.863892
-80,22,262.943131
-1010,67,263.18358
60,15,263.259862
0,18,263.365676
-240,30,263.511961
-220,29,263.650462
-360,36,263.798495
-40,20,263.918196
-1050,54,264.141959
-640,50,264.359644
-400,38,264.499999
-440,40,264.710366
-680,52,264.920503
-500,43,265.096343
-200,28,265.176141
-60,21,265.281041
-420,39,265.394882
-120,24,265.493077
-120,24,265.604466
-440,40,265.772943
40,16,265.862239
-200,28,266.010309
-1020,51,266.222883
-160,26,266.322888
-260,31,266.450848
-120,24,266.552821
-160,26,266.640708
-160,26,266.779397
-200,28,266.891905
-100,23,267.005809
-400,38,267.18207
-120,24,267.314856
-420,39,267.552849
-920,64,267.822062
-160,26,267.932466
-60,21,268.012432
-500,43,268.230012
-80,22,284.949033
0,18,285.028064
-60,21,285.113089
-280,32,285.250291
-100,23,285.351898
80,14,285.408029
-80,22,285.494977
40,16,285.548656
-80,22,285.640418
-1070,55,285.889798
-140,25,286.037666
-280,32,286.188695
-400,38,286.337138
-1090,56,286.613063
0,18,286.679606
-120,24,286.776278
-40,20,286.851276
-1120,74,287.127388
-1160,76,287.517383
-1020,69,287.792727
-60,21,287.870509
-420,39,288.000805
-180,27,288.131064
-100,23,288.247491
-740,55,288.549779
60,15,288.588768
-40,20,288.698923
-280,32,288.831395
-260,31,288.928477
-460,41,289.11835
-20,19,289.200317
-180,27,289.296668
-120,24,289.402297
-260,31,289.510222
0,18,289.587776
-460,41,289.758497
-80,22,289.863783
-340,35,290.043544
-80,22,290.163813
40,16,290.236433
-740,55,290.46748
-60,21,290.522096
-220,29,290.67749
-1050,54,290.830826
60,15,290.918933
40,16,290.988525
60,15,291.070036
-80,22,291.164905
-1140,75,291.513443
-460,41,291.697641
0,18,291.760797
-40,20,291.864308
-300,33,292.009077
-1020,51,292.214672
-220,29,292.367089
0,18,292.437703
-160,26,292.548454
0,18,292.644971
-700,53,292.847776
-140,25,292.96146
-300,33,293.07969
-260,31,293.245819
-1040,70,293.577594
-180,27,293.709494
-320,34,311.148241
-180,27,311.283395
-20,19,311.375759
-220,29,311.486467
-380,37,311.644671
-40,20,311.732968
0,18,311.781188
-580,47,312.006261
-160,26,312.132384
-580,47,312.35011
-60,21,312.463832
-220,29,312.609904
-80,22,312.676441
-200,28,312.795621
-480,42,312.990124
-140,25,313.108365
-220,29,313.253204
-580,47,313.387717
-240,30,313.547261
-80,22,313.653833
-200,28,313.799567
-200,28,313.931099
-160,26,314.047471
-100,23,314.185315
-80,22,314.268015
-120,24,314.351319
0,18,314.447133
20,17,314.537824
20,17,314.635937
-340,35,314.809991
0,18,314.887603
-360,36,315.035836
-360,36,315.168674
-60,21,315.270257
-180,27,315.369686
-40,20,315.458143
-540,45,315.63917
40,16,315.698878
0,18,315.790642
-320,34,315.911848
-120,24,316.006866
-540,45,316.233543
-40,20,316.339713
-400,38,316.489822
-440,40,316.6126
-960,66,316.899704
-140,25,316.994278
-180,27,317.102957
-140,25,317.209092
-640,50,317.419252
-460,41,317.56879
-120,24,317.655985
-40,20,317.736017
100,13,317.791097
-240,30,317.935667
-120,24,318.022841
-20,19,318.110816
-280,32,318.227859
-1020,51,318.447062
60,15,318.517595
-380,37,318.665628
0,18,318.750691
-160,26,318.874825
-120,24,318.940666
-160,26,319.044638
-180,27,319.157774
-140,25,319.276442
-120,24,319.401132
-740,55,319.664573
-40,20,319.755783
-540,45,319.912214
-1010,52,337.059413
-320,34,337.211596
-320,34,337.337995
60,15,337.424417
-60,21,337.519016
-140,25,337.65783
-240,30,337.802476
-120,24,337.93345
-480,42,338.106693
-360,36,338.258772
-320,34,338.403564
-160,26,338.544475
-60,21,338.643409
-300,33,338.801474
-220,29,338.925797
-1100,73,339.247074
-80,22,339.357791
-340,35,339.486053
-1020,51,339.75417
0,18,339.845854
-40,20,339.957772
0,18,340.076041
-380,37,340.220149
-840,60,340.5032
-100,23,340.610876
-360,36,340.80866
-220,29,340.963387
0,18,341.057671
-340,35,341.224823
-380,37,341.388622
-360,36,341.524943
-1030,68,341.833418
-1150,59,342.11566
0,18,342.202324
-160,26,342.293647
-910,62,342.565896
-300,33,342.678242
20,17,342.814571
-40,20,342.872758
-60,21,342.972211
-220,29,343.08279
-120,24,343.163683
-1160,76,343.469079
-200,28,343.572699
-460,41,343.791926
-20,19,343.880213
-100,23,344.01677
-420,39,344.165446
-100,23,344.292279
-40,20,344.372878
-100,23,344.460642
-60,21,344.54692
-180,27,344.6414
-80,22,344.758072
80,14,344.837838
-60,21,344.943063
80,14,344.992631
-200,28,345.121649
-260,31,345.261404
-40,20,345.368353
-400,38,345.559927
-280,32,345.716959
-60,21,345.856675
-40,20,345.931856
0,18,346.022645
-280,32,346.18097
100,13,346.267688
-280,32,362.169702
-200,28,362.300529
-240,30,362.42484
-440,40,362.557217
-40,20,362.666726
-180,27,362.775703
-1140,75,363.074864
-140,25,363.185435
-280,32,363.30082
-20,19,363.381191
-700,53,363.602684
120,12,363.648785
0,18,363.738672
-240,30,363.869616
-140,25,364.005331
60,15,364.09211
40,16,364.201369
-80,22,364.324441
-280,32,364.456889
-20,19,364.541352
-60,21,364.635957
-740,55,364.843421
-140,25,364.927307
0,18,365.04314
-260,31,365.141642
60,15,365.222289
-140,25,365.372264
-140,25,365.504645
-240,30,365.637156
-180,27,365.766003
-160,26,365.86064
-120,24,365.945276
-200,28,366.071035
-100,23,366.130578
80,14,366.244971
40,16,366.358003
-400,38,366.523473
-120,24,366.584037
-100,23,366.66735
-480,42,366.846358
-260,31,366.979026
-800,58,367.207957
-240,30,367.291702
-1200,78,367.691009
-970,65,367.947274
120,12,368.009187
-840,60,368.315535
-580,47,368.517013
100,13,368.57287
-400,38,368.724833
-20,19,368.822316
-20,19,368.942182
-80,22,369.042881
-240,30,369.172809
-720,54,369.336802
-380,37,369.467212
-240,30,369.613297
-40,20,369.696794
-60,21,369.825001
-320,34,369.963315
20,17,370.053608
-520,44,370.198713
20,17,370.27335
-180,27,370.428612
-560,46,370.644783
-140,25,370.74906
-840,60,370.961361
-300,33,387.177849
-200,28,387.314767
-560,46,387.519761
-140,25,387.619599
-480,42,387.79223
-340,35,387.924801
-180,27,388.007416
-400,38,388.143338
0,18,388.26215
-100,23,388.35061
60,15,388.404807
-120,24,388.503839
60,15,388.569238
-40,20,388.673402
-880,62,388.909874
-200,28,389.079093
80,14,389.163678
-260,31,389.31109
-180,27,389.462029
-40,20,389.55439
20,17,389.638927
80,14,389.70967
-680,52,389.945421
-40,20,390.03101
-220,29,390.146993
-600,48,390.339944
-320,34,390.524797
-280,32,390.661703
-180,27,390.793771
-60,21,390.912321
-240,30,391.016773
-40,20,391.113779
-100,23,391.218318
-60,21,391.296425
-40,20,391.369613
-140,25,391.449339
40,16,391.508543
-380,37,391.663874
120,12,391.706845
-460,41,391.942638
-120,24,392.049736
-220,29,392.187495
-1020,51,392.41576
-1010,52,392.618794
-1030,53,392.892701
-160,26,393.015742
-160,26,393.09521
20,17,393.15887
0,18,393.289801
-260,31,393.41909
100,13,393.50924
40,16,393.577377
-40,20,393.6702
80,14,393.704717
-640,50,393.96884
100,13,394.015373
-180,27,394.094346
-220,29,394.195343
-220,29,394.367485
-300,33,394.533417
-220,29,394.66469
-600,48,394.840723
0,18,394.916531
-940,65,395.170208
-340,35,395.309257
60,15,395.374607
100,13,395.453157
-360,36,395.57256
-600,48,395.790026
-80,22,395.89244
-160,26,396.02976
-120,24,412.504703
-740,55,412.701719
60,15,412.788222
-200,28,412.916252
-100,23,413.00949
-60,21,413.106778
-1090,56,413.295359
-120,24,413.403727
-240,30,413.516649
-140,25,413.623278
-60,21,413.728654
-180,27,413.867278
-60,21,413.98634
-60,21,414.079463
-100,23,414.203881
-560,46,414.352629
-360,36,414.550807
-460,41,414.710671
-560,46,414.921643
-680,52,415.151103
-460,41,415.344815
-80,22,415.471597
-60,21,415.590893
-380,37,415.779321
-60,21,415.899399
-440,40,416.052688
-780,57,416.29792
-460,41,416.471419
-180,27,416.592438
-200,28,416.685753
0,18,416.767671
-1010,52,417.012059
-260,31,417.148718
40,16,417.246091
-360,36,417.396779
-40,20,417.459413
-1020,51,417.711402
0,18,417.81893
-100,23,417.896255
-500,43,418.074168
-1050,54,418.318023
-1040,70,418.621589
80,14,418.683572
-20,19,418.783566
-40,20,418.854085
-340,35,419.023023
-180,27,419.137945
-200,28,419.265105
-180,27,419.357918
-620,49,419.569859
-420,39,419.721237
-100,23,419.840008
-80,22,419.965273
-40,20,420.047887
-180,27,420.141446
-320,34,420.289987
-60,21,420.371102
60,15,420.425375
-100,23,420.540524
-740,55,420.784798
-320,34,420.933664
-80,22,421.027476
-260,31,421.140724
-1010,52,421.349565
-360,36,437.69644
-80,22,437.78878
-200,28,437.886536
-40,20,437.99319
-240,30,438.141839
-280,32,438.267752
-20,19,438.347082
-60,21,438.447622
-160,26,438.539512
-240,30,438.696489
20,17,438.765279
-40,20,438.866378
-20,19,438.959887
-580,47,439.161135
-1020,51,439.37198
120,12,439.416318
-60,21,439.520488
120,12,439.58498
-280,32,439.736857
-140,25,439.885644
-1030,53,440.094404
-500,43,440.282416
40,16,440.353953
-60,21,440.447218
-1110,72,440.783939
-1010,52,440.994858
-200,28,441.116495
-40,20,441.190445
-640,50,441.423395
-720,54,441.621898
-180,27,441.771337
-220,29,441.895288
-160,26,442.008645
-80,22,442.109395
-300,33,442.272394
-1020,51,442.517153
-20,19,442.606706
-500,43,442.788034
-180,27,442.917263
-160,26,443.029439
-1030,53,443.250058
-80,22,443.377053
20,17,443.479409
-100,23,443.60393
-160,26,443.722516
0,18,443.845188
100,13,443.922026
-200,28,444.060266
-420,39,444.190547
-260,31,444.341746
-420,39,444.493472
-60,21,444.571963
100,13,444.652354
-620,49,444.912736
20,17,445.029839
-480,42,445.251965
60,15,445.325921
-360,36,445.501115
-820,59,445.690562
-200,28,445.850786
-160,26,445.923729
80,14,446.00543
-40,20,446.073599
-20,19,446.15236
-660,51,446.366604
-340,35,446.544844
-500,43,446.79786
-1490,91,463.223913
-140,25,463.353125
0,18,463.444985
-940,65,463.765193
-100,23,463.855363
-760,56,464.139238
-100,23,464.208436
-1230,78,464.510998
-40,20,464.625459
20,17,464.733534
-140,25,464.860986
-20,19,464.961282
-220,29,465.094627
100,13,465.146034
-360,36,465.312107
-280,32,465.473963
-60,21,465.573876
-440,40,465.756107
-540,45,465.926307
-160,26,466.081822
-140,25,466.170823
-460,41,466.346288
-760,56,466.590184
-1110,72,466.968005
40,16,467.078149
-40,20,467.172306
-240,30,467.31358
-680,52,467.571674
-360,36,467.705151
20,17,467.804583
-120,24,467.897724
-580,47,468.093092
-460,41,468.268827
-160,26,468.323344
-60,21,468.420261
-100,23,468.566393
-340,35,468.713358
-160,26,468.867539
-460,41,469.012565
-240,30,469.116062
0,18,469.199635
-200,28,469.283961
60,15,469.360507
-980,67,469.703493
-460,41,469.851602
20,17,469.938391
-220,29,470.074668
-300,33,470.247432
-1020,51,470.464946
100,13,470.512141
-1000,68,470.816752
-740,55,471.070005
-1230,78,471.396165
-100,23,471.505072
-500,43,471.664112
-100,23,471.813516
-80,22,471.906456
-660,51,472.063768
20,17,472.137974
-160,26,489.246453
-600,48,489.454391
-520,44,489.634167
-280,32,489.7572
-60,21,489.886913
40,16,489.958638
-20,19,490.066204
-200,28,490.200104
-200,28,490.32779
100,13,490.398114
20,17,490.484801
0,18,490.542889
-100,23,490.686805
-400,38,490.856794
-540,45,491.066659
80,14,491.116166
-180,27,491.222355
-1110,57,491.421353
-120,24,491.54523
0,18,491.619348
20,17,491.698617
-800,58,491.948092
-280,32,492.087854
-180,27,492.180158
-100,23,492.24019
-60,21,492.353614
-380,37,492.539613
-1590,81,492.860376
-140,25,492.977982
0,18,493.099635
0,18,493.178801
-480,42,493.389523
20,17,493.445537
-380,37,493.606689
-40,20,493.71146
-840,60,494.034071
-400,38,494.191514
20,17,494.309769
-220,29,494.426955
-160,26,494.596017
-400,38,494.764668
-360,36,494.909872
-60,21,495.025983
20,17,495.126252
-840,60,495.350096
40,16,495.416855
-20,19,495.502738
-240,30,495.603659
-60,21,495.702391
-20,19,495.782417
-360,36,495.906998
-300,33,496.04358
-380,37,496.185011
20,17,496.251903
-360,36,496.433068
-1020,51,496.660666
100,13,496.728917
60,15,496.777833
0,18,496.848922
0,18,496.960581
-20,19,497.077276
60,15,497.164022
-480,42,497.339139
-640,50,497.549659
-860,61,497.804734
-400,38,498.001489
-180,27,498.156773
-100,23,498.252026
-20,19,498.337027
-680,52,515.228656
-720,54,515.481606
40,16,515.547574
20,17,515.651526
-300,33,515.796806
-1020,51,515.942841
60,15,516.012419
-100,23,516.104194
80,14,516.19705
-60,21,516.295195
60,15,516.387137
40,16,516.447383
-160,26,516.577967
-100,23,516.666151
-880,62,516.946543
-100,23,517.02976
0,18,517.092703
-20,19,517.175293
-320,34,517.318657
-1020,51,517.514972
-40,20,517.59415
0,18,517.718861
-280,32,517.829329
-300,33,517.943944
-340,35,518.034816
-60,21,518.165586
-40,20,518.282095
-1050,54,518.504998
-300,33,518.625129
-440,40,518.772211
-320,34,518.883665
-260,31,519.008327
-380,37,519.173962
-1010,52,519.332566
-140,25,519.421304
-60,21,519.521359
-200,28,519.649949
-120,24,519.805235
-1020,51,520.008451
-220,29,520.157989
60,15,520.228863
-240,30,520.369564
-780,57,520.618175
-1030,68,520.946113
-60,21,521.066806
-40,20,521.15257
-180,27,521.297595
-440,40,521.447583
-1760,106,521.91223
-820,59,522.120845
-860,61,522.328579
-80,22,522.404433
-160,26,522.532747
-900,63,522.737449
-80,22,522.853364
-180,27,523.022164
-20,19,523.105316
100,13,523.198133
80,14,523.301586
-240,30,523.414712
20,17,523.482778
-20,19,523.551921
-1160,76,540.544941
-280,32,540.702792
-120,24,540.799622
-260,31,540.995838
-320,34,541.164088
-1250,64,541.406816
120,12,541.476357
-1030,68,541.741651
-360,36,541.929108
-120,24,542.056795
-280,32,542.235181
-800,58,542.446706
-760,56,542.68945
-140,25,542.823873
-480,42,543.041212
-960,66,543.33753
-80,22,543.432964
40,16,543.517815
40,16,543.597765
-100,23,543.697112
120,12,543.75597
-480,42,543.973085
-400,38,544.112842
-160,26,544.198965
80,14,544.300308
80,14,544.35843
-60,21,544.461359
20,17,544.562154
-380,37,544.72114
-140,25,544.821385
-420,39,545.015352
-160,26,545.132689
-580,47,545.356318
60,15,545.455112
-1080,72,545.772956
