#{"t_start": 1692020210.5758157, "env_id": null}
r,l,t
0,18,160.784377
100,13,160.832937
-740,55,161.050355
0,18,161.137099
-60,21,161.20872
20,17,161.297102
-40,20,161.385796
-60,21,161.500221
-780,57,161.690739
-600,48,161.920784
-100,23,162.020115
-280,32,162.13248
20,17,162.201225
-1020,69,162.467155
-200,28,162.575712
80,14,162.644088
-80,22,162.715799
-100,23,162.825891
-440,40,163.016091
0,18,163.118824
120,12,163.168684
20,17,163.247848
-480,42,163.392228
-60,21,163.48021
-800,58,163.756242
-220,29,163.885106
-200,28,164.025071
40,16,164.120713
-280,32,164.244317
-20,19,164.336711
-40,20,164.424806
-60,21,164.53738
-420,39,164.727701
-120,24,164.812089
-20,19,164.921156
80,14,164.989628
120,12,165.066101
-100,23,165.148191
60,15,165.219581
20,17,165.332583
-200,28,165.431349
-500,43,182.256112
80,14,182.354654
20,17,182.446075
-320,34,182.584409
-120,24,182.690379
0,18,182.776602
0,18,182.862615
-380,37,183.028236
60,15,183.122401
-680,52,183.344137
-160,26,183.483185
-20,19,183.590754
-180,27,183.66874
-500,43,183.889245
-40,20,183.989461
-100,23,184.106351
100,13,184.151787
40,16,184.238483
-40,20,184.326684
-160,26,184.460491
-300,33,184.588755
-200,28,184.716907
-500,43,184.894217
-100,23,185.016939
-60,21,185.123369
20,17,185.214746
0,18,185.297636
-100,23,185.37621
-240,30,185.508468
-120,24,185.597531
-660,51,185.804491
-800,58,186.037637
-360,36,186.175131
120,12,186.212974
-160,26,186.340213
-620,49,186.535048
20,17,186.612839
0,18,186.70664
-340,35,186.862063
-120,24,186.991704
-360,36,187.128806
-80,22,187.218967
-120,24,187.334953
-80,22,187.422086
100,13,187.47261
-40,20,187.562114
-300,33,187.716816
40,16,187.791276
80,14,187.840002
-240,30,187.964128
60,15,188.041074
-240,30,188.162771
-480,42,188.290085
-560,46,188.43755
0,18,188.550907
-480,42,188.724187
-180,27,188.806017
-120,24,188.919162
-280,32,189.055048
80,14,189.125396
40,16,189.20166
40,16,189.268092
-240,30,189.427023
-120,24,189.529999
-360,36,189.701972
-20,19,189.768642
60,15,189.849272
-20,19,189.949042
-160,26,190.065039
-640,50,190.282645
-240,30,190.418447
-20,19,190.517918
-20,19,190.602308
-140,25,190.703863
-320,34,190.840103
-180,27,190.97156
-100,23,191.106546
40,16,191.195351
-660,51,208.54771
40,16,208.604752
-660,51,208.820374
-220,29,208.96017
-740,55,209.1682
-700,53,209.377153
-60,21,209.476672
80,14,209.533239
-100,23,209.623118
-240,30,209.748248
-100,23,209.874977
-100,23,209.969456
-100,23,210.063221
-160,26,210.189485
-160,26,210.339067
20,17,210.420817
-380,37,210.564879
-60,21,210.663961
20,17,210.747729
-320,34,210.891368
-340,35,211.001897
-20,19,211.076002
-600,48,211.223169
0,18,211.30279
-180,27,211.400507
-160,26,211.508032
-580,47,211.700063
-620,49,211.884526
-140,25,211.995667
-460,41,212.206326
-20,19,212.271285
-160,26,212.408409
-140,25,212.515445
-60,21,212.623411
-160,26,212.748072
-100,23,212.850549
-200,28,212.955792
60,15,213.041016
-120,24,213.141856
20,17,213.22402
-1030,68,213.491634
-120,24,213.610912
80,14,213.690081
-60,21,213.78851
-140,25,213.864349
-140,25,213.967094
0,18,214.052334
-540,45,214.266095
-120,24,214.418523
-100,23,214.505982
-820,59,214.800995
-200,28,214.94409
20,17,215.034278
-180,27,215.136256
-140,25,215.250343
80,14,215.311212
-40,20,215.40542
-560,46,215.581915
-220,29,215.712924
-180,27,215.82193
-40,20,215.908082
-260,31,216.043208
-60,21,216.107336
-40,20,216.197798
-40,20,216.312699
-1150,74,216.593655
-100,23,216.696904
60,15,216.773283
-340,35,216.951015
-200,28,217.066943
-340,35,217.222361
-380,37,233.867755
-60,21,233.948191
-40,20,234.092026
-320,34,234.246939
-240,30,234.364957
-140,25,234.513992
-120,24,234.617672
-160,26,234.686738
-220,29,234.822898
-120,24,234.957765
-240,30,235.105596
-140,25,235.199242
-120,24,235.291396
80,14,235.373651
0,18,235.431916
-100,23,235.540096
20,17,235.626899
20,17,235.682278
-740,55,235.924871
20,17,235.995044
-80,22,236.089298
-20,19,236.187699
-240,30,236.326255
-800,58,236.570318
0,18,236.621989
-160,26,236.707263
-120,24,236.769018
-360,36,236.899716
-200,28,237.004328
-160,26,237.108893
-220,29,237.224868
-970,65,237.522895
-40,20,237.598446
60,15,237.653742
60,15,237.706403
-140,25,237.821438
-40,20,237.896228
-440,40,238.089524
-360,36,238.243068
-260,31,238.403456
-20,19,238.489034
100,13,238.561007
-100,23,238.66792
-40,20,238.758725
-340,35,238.927171
60,15,238.99799
-60,21,239.102372
20,17,239.189792
-180,27,239.289733
-320,34,239.448689
-280,32,239.577977
60,15,239.622384
-260,31,239.74899
60,15,239.84597
-140,25,239.941383
-120,24,240.055925
-100,23,240.169333
40,16,240.255982
-40,20,240.374983
-140,25,240.511042
-880,62,240.776618
80,14,240.836346
60,15,240.903384
100,13,240.9769
-420,39,241.132527
-200,28,241.242514
-300,33,241.354854
-20,19,241.444829
-1020,69,241.685874
120,12,241.748604
-460,41,241.938173
-200,28,242.052152
-20,19,242.153924
20,17,242.245834
-140,25,242.329017
-960,66,242.570429
-100,23,242.656725
-60,21,259.369959
-380,37,259.500164
-80,22,259.603639
-680,52,259.817786
100,13,259.892356
-120,24,259.984124
-20,19,260.089615
0,18,260.174018
-80,22,260.294816
-140,25,260.370792
-80,22,260.453877
-280,32,260.604662
-500,43,260.762099
-100,23,260.87867
-240,30,261.022891
-360,36,261.190644
-40,20,261.269769
-760,56,261.518218
-160,26,261.613103
-320,34,261.796505
-80,22,261.902105
0,18,261.995119
-260,31,262.150201
-80,22,262.246206
0,18,262.291329
-40,20,262.386507
40,16,262.462737
60,15,262.544246
60,15,262.593761
-120,24,262.677346
-200,28,262.770739
-100,23,262.852047
-540,45,263.01607
-460,41,263.158255
-60,21,263.280075
-20,19,263.380399
-460,41,263.551646
-80,22,263.688954
100,13,263.746058
-280,32,263.891931
-120,24,263.998827
-380,37,264.159275
-380,37,264.330211
40,16,264.39073
-340,35,264.513546
-320,34,264.692248
-260,31,264.820656
0,18,264.898404
20,17,264.97406
-20,19,265.046483
-840,60,265.268288
-280,32,265.365297
-580,47,265.547135
-60,21,265.643612
60,15,265.709461
-160,26,265.83902
60,15,265.912458
20,17,266.001843
-300,33,266.145255
-120,24,266.247638
120,12,266.301189
0,18,266.360708
-40,20,266.433813
-60,21,266.513415
-40,20,266.613953
-260,31,266.760368
-300,33,266.880496
-180,27,267.036768
-280,32,267.160408
-120,24,267.299803
-220,29,267.492137
0,18,267.582872
-360,36,267.702027
-120,24,267.842327
-420,39,267.992345
-100,23,268.084951
-700,53,284.971135
-920,64,285.230999
-1040,70,285.523922
-680,52,285.72449
0,18,285.831988
-120,24,285.956072
-140,25,286.094004
-400,38,286.262563
-380,37,286.412384
20,17,286.476367
-340,35,286.658963
-1090,56,286.878171
-20,19,286.947106
-880,62,287.196761
-60,21,287.260777
120,12,287.345412
100,13,287.423344
-620,49,287.643677
-400,38,287.782052
-380,37,287.925775
120,12,287.963597
-100,23,288.070267
-20,19,288.162081
-220,29,288.301996
0,18,288.376991
-40,20,288.516001
-240,30,288.638646
-20,19,288.726187
-140,25,288.815445
-180,27,288.913437
-220,29,289.021203
-120,24,289.142861
-140,25,289.251856
-180,27,289.34454
-920,64,289.60367
-180,27,289.71207
-20,19,289.8065
40,16,289.90212
40,16,289.982208
-20,19,290.069419
20,17,290.153351
-280,32,290.295171
-20,19,290.374804
-540,45,290.537718
-40,20,290.641247
-140,25,290.73233
-140,25,290.802728
-20,19,290.869099
-80,22,290.981158
-60,21,291.092553
-20,19,291.180737
80,14,291.245783
0,18,291.322051
60,15,291.382905
-200,28,291.529279
-380,37,291.686164
-540,45,291.893844
80,14,291.960717
-140,25,292.054857
-300,33,292.19136
40,16,292.249477
-620,49,292.484879
-100,23,292.60496
-260,31,292.729731
-380,37,292.873357
-120,24,292.992303
-300,33,293.112174
-120,24,293.217972
0,18,293.305011
-20,19,293.403811
-140,25,293.508172
-80,22,293.640219
-280,32,293.78949
-80,22,311.168027
-440,40,311.351619
-140,25,311.468671
-380,37,311.623042
-60,21,311.709958
-1030,53,311.89083
-60,21,312.02953
-40,20,312.11282
0,18,312.214565
-280,32,312.366994
-480,42,312.563297
-180,27,312.665418
-180,27,312.781727
-140,25,312.906827
-360,36,313.05944
0,18,313.138246
60,15,313.2152
20,17,313.302112
-660,51,313.451077
60,15,313.561367
80,14,313.633628
-20,19,313.72122
-340,35,313.887437
-120,24,314.010956
-220,29,314.157851
-60,21,314.247692
-120,24,314.335588
-120,24,314.457574
-260,31,314.604071
-80,22,314.751496
40,16,314.821489
-20,19,314.900638
20,17,314.960498
-120,24,315.05701
-320,34,315.19459
-340,35,315.310617
-1130,73,315.626669
-80,22,315.732506
-460,41,315.894507
-160,26,315.982187
-180,27,316.116509
60,15,316.17809
40,16,316.271342
100,13,316.352385
-300,33,316.46941
80,14,316.519938
-400,38,316.670214
40,16,316.735102
-200,28,316.824336
100,13,316.906242
-140,25,317.006193
-480,42,317.168485
-100,23,317.25689
-60,21,317.332524
-160,26,317.467391
-180,27,317.554438
20,17,317.624361
40,16,317.676606
-80,22,317.760391
100,13,317.824581
20,17,317.890101
-520,44,318.07373
-240,30,318.185445
-280,32,318.322523
-100,23,318.432229
40,16,318.497757
-420,39,318.677543
20,17,318.740632
-280,32,318.895295
-460,41,319.028214
-60,21,319.118618
60,15,319.186274
-200,28,319.319959
-280,32,319.495242
-360,36,319.649079
100,13,319.723587
-420,39,319.86719
-140,25,336.882429
-320,34,337.013226
-180,27,337.112423
-100,23,337.236919
-220,29,337.357674
-720,54,337.620719
-20,19,337.712704
60,15,337.786284
-660,51,338.053767
-20,19,338.122166
0,18,338.193546
0,18,338.276694
-260,31,338.416308
-40,20,338.522778
0,18,338.620572
0,18,338.710075
-120,24,338.811549
-80,22,338.90288
-380,37,339.051547
-60,21,339.161308
0,18,339.222363
-60,21,339.342458
-180,27,339.438614
-400,38,339.628038
-160,26,339.771839
-220,29,339.902082
-460,41,340.142907
0,18,340.203625
-20,19,340.31673
-140,25,340.408618
-720,54,340.673209
20,17,340.752851
0,18,340.869834
80,14,340.945796
40,16,341.012961
60,15,341.094216
-140,25,341.199529
-20,19,341.303007
-640,50,341.487388
-100,23,341.58606
-1030,53,341.854116
-20,19,341.935581
-60,21,342.031495
-480,42,342.235432
-500,43,342.411287
-440,40,342.57803
-280,32,342.688754
80,14,342.799104
-140,25,342.885521
-80,22,342.982919
40,16,343.043582
-320,34,343.173793
-180,27,343.281011
-20,19,343.367171
-140,25,343.450462
-60,21,343.533809
-100,23,343.651293
20,17,343.732317
20,17,343.812694
0,18,343.932994
-20,19,344.004742
-200,28,344.117882
20,17,344.195351
60,15,344.269011
-140,25,344.3835
-160,26,344.484076
-220,29,344.598109
40,16,344.654072
100,13,344.722241
-160,26,344.880674
-60,21,344.96662
-80,22,345.063437
0,18,345.147863
-80,22,345.232338
-100,23,345.354098
-440,40,345.548796
-240,30,345.70079
0,18,345.802474
-1090,71,346.160858
-340,35,362.11419
-120,24,362.226659
-100,23,362.314284
-720,54,362.517492
-180,27,362.65048
-1360,86,362.976433
120,12,363.031113
80,14,363.091331
-660,51,363.29253
-180,27,363.415474
-160,26,363.516213
80,14,363.566481
0,18,363.658973
20,17,363.73062
0,18,363.813105
60,15,363.884866
20,17,363.985033
-360,36,364.190491
-140,25,364.338032
-220,29,364.440172
20,17,364.527223
0,18,364.600465
20,17,364.677024
-100,23,364.770842
-280,32,364.885888
-160,26,365.001093
-580,47,365.203407
-60,21,365.336316
0,18,365.431657
60,15,365.490767
0,18,365.591413
-240,30,365.710342
-100,23,365.818933
40,16,365.873624
-500,43,366.024682
-680,52,366.321485
-640,50,366.538551
-240,30,366.621525
20,17,366.700499
-240,30,366.813154
20,17,366.902042
0,18,366.951397
60,15,367.032191
-20,19,367.109872
-80,22,367.188358
-520,44,367.343438
-80,22,367.45889
60,15,367.533382
-60,21,367.631586
-260,31,367.774064
-180,27,367.876773
20,17,367.936933
-80,22,368.03742
-100,23,368.173706
-20,19,368.263903
-340,35,368.429763
-40,20,368.508118
-120,24,368.623137
-40,20,368.700811
-40,20,368.792438
20,17,368.893465
-260,31,369.056398
-60,21,369.130453
20,17,369.199309
-80,22,369.271788
-700,53,369.438665
-200,28,369.556331
-300,33,369.731373
20,17,369.81699
-460,41,369.986154
-500,43,370.145696
-300,33,370.296912
-40,20,370.401376
-40,20,370.53493
-580,47,370.706422
-260,31,370.844745
-40,20,370.911389
-680,52,387.194971
-280,32,387.348675
-140,25,387.44755
-100,23,387.554767
80,14,387.60556
120,12,387.675258
-140,25,387.75507
-260,31,387.885321
0,18,387.952825
-320,34,388.049392
-220,29,388.162408
120,12,388.251565
-160,26,388.365226
-80,22,388.440623
-900,63,388.706466
-100,23,388.798229
-460,41,389.005019
-180,27,389.175393
-160,26,389.293483
40,16,389.379357
-1010,52,389.630398
-220,29,389.774134
40,16,389.876378
-560,46,390.053487
-700,53,390.237522
-80,22,390.362906
20,17,390.451428
-100,23,390.564272
-140,25,390.675533
-80,22,390.768996
-620,49,390.987596
60,15,391.071866
-20,19,391.143281
-260,31,391.280303
-120,24,391.362152
-620,49,391.551569
-200,28,391.639375
-160,26,391.778817
-320,34,391.985768
-180,27,392.119558
-180,27,392.203251
80,14,392.273525
-950,64,392.536113
0,18,392.604276
80,14,392.71365
-180,27,392.813791
-200,28,392.980185
-960,66,393.244251
-380,37,393.429482
-400,38,393.621951
-1030,53,393.837654
-60,21,393.961577
-1100,73,394.234224
-140,25,394.356274
80,14,394.426965
40,16,394.496151
-60,21,394.604913
40,16,394.684366
-800,58,394.892244
0,18,394.987934
-840,60,395.197157
-180,27,395.325336
20,17,395.388259
-400,38,395.552188
-80,22,395.682662
-540,45,395.840843
20,17,395.930812
-180,27,396.054451
-400,38,412.607209
0,18,412.661783
20,17,412.718433
-20,19,412.807405
-20,19,412.895059
-140,25,412.991153
60,15,413.071194
-400,38,413.206618
-180,27,413.312021
-700,53,413.523818
-20,19,413.606631
-300,33,413.749315
-200,28,413.916692
-340,35,414.088419
-860,61,414.332541
100,13,414.400818
0,18,414.492735
-780,57,414.737004
120,12,414.805861
60,15,414.884818
-60,21,414.961656
-240,30,415.057324
40,16,415.136346
-80,22,415.248822
-320,34,415.40348
-100,23,415.560946
120,12,415.628389
-300,33,415.799514
120,12,415.858784
-20,19,415.950222
0,18,416.007475
-200,28,416.14868
-180,27,416.243803
-20,19,416.330462
-240,30,416.446362
-1010,67,416.718569
40,16,416.810445
-60,21,416.905236
-300,33,417.050759
-960,66,417.354876
-80,22,417.439789
-20,19,417.528798
-20,19,417.63372
20,17,417.694586
-240,30,417.854006
40,16,417.917691
-320,34,418.019011
20,17,418.124657
100,13,418.178147
-120,24,418.281645
-160,26,418.380156
-60,21,418.484682
-460,41,418.668901
-20,19,418.768681
-200,28,418.894309
-640,50,419.1075
-160,26,419.212746
-200,28,419.31892
-240,30,419.464053
60,15,419.512156
40,16,419.584808
20,17,419.643093
-20,19,419.746081
0,18,419.817094
-20,19,419.923416
-200,28,420.0595
-900,63,420.311642
-860,61,420.571618
-80,22,420.644201
0,18,420.724693
-500,43,420.922685
100,13,420.977712
-660,51,421.187712
20,17,421.243004
-420,39,421.389525
20,17,437.67613
-100,23,437.773283
-80,22,437.858473
-120,24,437.970481
20,17,438.05122
-220,29,438.178831
80,14,438.237623
-440,40,438.422165
-340,35,438.550653
-20,19,438.661411
-280,32,438.790851
100,13,438.846571
-60,21,438.967502
-200,28,439.065319
-380,37,439.234799
-40,20,439.320524
0,18,439.400542
-260,31,439.536917
-20,19,439.632551
100,13,439.705484
-60,21,439.809534
-340,35,439.977057
60,15,440.014729
-20,19,440.123765
40,16,440.197072
-980,67,440.487104
-640,50,440.702195
-20,19,440.809797
-500,43,440.978403
-240,30,441.08937
-440,40,441.275424
-40,20,441.369289
-200,28,441.462591
-60,21,441.513186
40,16,441.596534
-200,28,441.752028
-180,27,441.880507
-140,25,441.979034
-260,31,442.129001
-120,24,442.225187
80,14,442.350256
-140,25,442.453029
-820,59,442.70419
60,15,442.758698
80,14,442.842356
-440,40,443.007214
60,15,443.082552
40,16,443.130023
100,13,443.177751
-60,21,443.290132
40,16,443.39101
20,17,443.50039
-760,56,443.791278
60,15,443.881099
-40,20,443.996234
-940,65,444.241305
-220,29,444.381994
-560,46,444.554756
20,17,444.641463
20,17,444.75514
-20,19,444.863363
-60,21,444.958851
20,17,445.072387
-280,32,445.228817
20,17,445.311254
-200,28,445.444382
-1030,53,445.645891
60,15,445.716448
-180,27,445.840483
-340,35,445.984546
-360,36,446.116454
-220,29,446.238912
60,15,446.315445
-200,28,446.427363
-40,20,446.533286
-100,23,446.700107
-360,36,446.868432
-280,32,463.025748
-180,27,463.118344
80,14,463.178594
80,14,463.26994
-80,22,463.375934
100,13,463.462167
100,13,463.503935
-260,31,463.651006
0,18,463.743859
-20,19,463.831
80,14,463.901715
20,17,463.978321
80,14,464.034004
40,16,464.128425
-520,44,464.29602
60,15,464.353616
-120,24,464.423208
80,14,464.480726
0,18,464.590686
40,16,464.699744
-100,23,464.815708
60,15,464.890764
120,12,464.944759
100,13,465.017562
40,16,465.079116
60,15,465.152024
-100,23,465.23831
-40,20,465.344435
40,16,465.428763
-120,24,465.546141
-80,22,465.646602
80,14,465.712662
-220,29,465.851116
0,18,465.897181
80,14,465.980652
60,15,466.047428
0,18,466.125558
-660,51,466.33617
60,15,466.406621
-320,34,466.535866
-100,23,466.669208
0,18,466.753472
-120,24,466.886155
100,13,466.937568
-520,44,467.193355
60,15,467.249877
20,17,467.361521
-180,27,467.478977
-60,21,467.589531
-80,22,467.665254
-140,25,467.780082
-240,30,467.917938
-140,25,468.019609
-160,26,468.140029
-950,64,468.355114
-100,23,468.472019
80,14,468.551808
-460,41,468.738089
-60,21,468.843426
-780,57,469.064792
-1140,75,469.349532
40,16,469.428956
40,16,469.52206
60,15,469.611793
-180,27,469.720637
-80,22,469.801519
40,16,469.8657
-400,38,470.044719
-100,23,470.169778
-380,37,470.345287
-60,21,470.427446
-520,44,470.628091
-40,20,470.709689
-560,46,470.934016
-620,49,471.101379
-20,19,471.208087
-120,24,471.306562
-180,27,471.414914
120,12,471.484926
-480,42,471.621209
60,15,471.730053
40,16,471.826728
-640,50,472.006758
-200,28,472.089911
0,18,472.178296
100,13,489.227556
80,14,489.293645
120,12,489.33437
-240,30,489.490818
-180,27,489.592849
40,16,489.646414
40,16,489.716668
40,16,489.771889
0,18,489.878936
-380,37,490.079238
120,12,490.145664
-780,57,490.427086
-120,24,490.517534
-60,21,490.631335
-100,23,490.757914
-400,38,490.896614
-120,24,491.022287
