#{"t_start": 1692020210.5754473, "env_id": null}
r,l,t
-340,35,490.869189
80,14,490.920422
100,13,490.982067
20,17,491.075361
0,18,491.138472
-460,41,491.306577
100,13,491.338828
-240,30,491.443168
-20,19,491.534818
-140,25,491.66171
20,17,491.73337
0,18,491.802262
0,18,491.895897
-280,32,492.014238
-620,49,492.197902
-20,19,492.252501
-160,26,492.39352
-60,21,492.498596
-320,34,492.635767
40,16,492.718547
40,16,492.78201
-120,24,492.869897
-200,28,493.00848
80,14,493.092416
-40,20,493.193037
40,16,493.287745
0,18,493.368702
100,13,493.414657
-20,19,493.479744
20,17,493.548267
0,18,493.637135
0,18,493.756799
20,17,493.858707
40,16,493.962505
-420,39,494.098536
-120,24,494.226248
-180,27,494.365242
-200,28,494.499501
0,18,494.631955
-160,26,494.720545
-320,34,494.873714
-40,20,494.966331
0,18,495.071141
-680,52,495.298159
-540,45,495.467076
-140,25,495.555377
-200,28,495.675416
0,18,495.74117
40,16,495.815053
-140,25,495.89353
-100,23,496.002563
-20,19,496.078632
-60,21,496.150286
-260,31,496.277514
-60,21,496.398906
60,15,496.454076
-200,28,496.578651
100,13,496.626117
40,16,496.704558
-80,22,496.793026
-100,23,496.906357
100,13,496.995745
20,17,497.098263
60,15,497.183679
-660,51,497.381013
-20,19,497.467109
80,14,497.517306
120,12,497.596608
-80,22,497.689143
0,18,497.764261
60,15,497.823559
0,18,497.916663
-260,31,498.074615
-80,22,498.178805
0,18,498.264269
-500,43,515.088791
-60,21,515.192069
-40,20,515.283629
40,16,515.351027
100,13,515.41616
-1030,53,515.689112
-40,20,515.77981
-120,24,515.855126
-440,40,515.985291
-420,39,516.178035
-40,20,516.274653
100,13,516.349466
0,18,516.429707
0,18,516.492665
-1010,52,516.721236
0,18,516.825016
-1010,52,517.04148
20,17,517.103606
-560,46,517.278459
60,15,517.345697
-120,24,517.456347
-300,33,517.552876
40,16,517.676508
-140,25,517.784493
40,16,517.842634
-20,19,517.899369
-180,27,517.981616
-40,20,518.022181
100,13,518.119875
100,13,518.18713
80,14,518.270019
-140,25,518.370705
20,17,518.454065
-760,56,518.667773
-160,26,518.753767
-1250,79,519.051156
20,17,519.134514
-120,24,519.222804
-80,22,519.272961
20,17,519.339707
-160,26,519.429783
60,15,519.506477
120,12,519.577336
-80,22,519.663563
-20,19,519.766618
60,15,519.850407
-240,30,519.978049
-180,27,520.09996
-280,32,520.256843
0,18,520.333989
-580,47,520.539334
20,17,520.627153
40,16,520.688704
-40,20,520.781865
20,17,520.857531
-80,22,521.016323
-180,27,521.12713
-140,25,521.250844
-280,32,521.398146
-340,35,521.520656
-20,19,521.624604
-140,25,521.760991
-320,34,521.88148
-140,25,521.974702
40,16,522.028768
-80,22,522.09944
-260,31,522.194612
-100,23,522.263744
-100,23,522.359854
-20,19,522.447671
-400,38,522.579727
80,14,522.629705
-180,27,522.725287
-220,29,522.900309
-560,46,523.152529
-540,45,523.390906
-500,43,523.544348
20,17,523.638046
20,17,523.686859
-740,55,540.62861
-60,21,540.715703
-40,20,540.786071
80,14,540.878592
-40,20,541.00572
100,13,541.052098
80,14,541.139356
-60,21,541.220746
-160,26,541.292214
80,14,541.365748
-40,20,541.465437
-1000,68,541.730556
-40,20,541.845068
-100,23,541.962153
-140,25,542.149013
-220,29,542.258449
-280,32,542.369466
0,18,542.43155
-20,19,542.529812
80,14,542.589952
-400,38,542.752555
-200,28,542.909025
-20,19,542.991579
40,16,543.077165
-300,33,543.212557
-800,58,543.490969
-840,60,543.776097
-20,19,543.868788
20,17,543.952184
-760,56,544.17501
0,18,544.243447
-160,26,544.394191
-120,24,544.507983
40,16,544.591468
-1070,70,544.899619
-380,37,545.083912
80,14,545.140146
-280,32,545.295688
-200,28,545.436477
80,14,545.525953
60,15,545.577566
40,16,545.668194
-280,32,545.807492
-640,50,545.992762
-560,46,546.181568
-340,35,546.322572
0,18,546.400113
0,18,546.483994
-340,35,546.655249
-260,31,546.791379
-200,28,546.899985
100,13,546.981771
40,16,547.071278
100,13,547.124688
-20,19,547.208807
-20,19,547.304154
-300,33,547.495986
-120,24,547.610985
-140,25,547.702691
-420,39,547.912565
-20,19,548.030155
40,16,548.081464
-240,30,548.194236
-40,20,548.293391
100,13,548.37077
-140,25,548.470251
-120,24,548.595232
-20,19,548.689281
80,14,548.771498
-260,31,548.894867
-420,39,549.039666
60,15,549.106294
-180,27,549.237415
-40,20,549.330539
-40,20,549.460421
20,17,549.54383
120,12,549.585248
-280,32,549.717189
0,18,549.797287
-440,40,549.968464
-20,19,566.639106
-40,20,566.732062
40,16,566.791426
-340,35,566.943558
60,15,567.007698
100,13,567.107612
0,18,567.188157
40,16,567.277987
20,17,567.321555
-640,50,567.541296
40,16,567.60253
-480,42,567.778597
-320,34,567.897208
-60,21,567.996208
0,18,568.088585
-220,29,568.235527
-740,55,568.420763
20,17,568.517232
80,14,568.564866
-100,23,568.653111
40,16,568.740704
-60,21,568.831919
-200,28,568.975765
100,13,569.029812
20,17,569.109676
-80,22,569.19767
-260,31,569.337767
100,13,569.41514
-340,35,569.588745
-40,20,569.692069
-910,62,569.966216
100,13,570.045708
-140,25,570.180752
60,15,570.290297
-600,48,570.511768
40,16,570.578079
60,15,570.656911
80,14,570.724062
100,13,570.801783
-800,58,571.054116
-220,29,571.179103
-140,25,571.277867
-80,22,571.369279
-120,24,571.49271
-100,23,571.58084
-20,19,571.671662
-900,63,571.944352
-140,25,572.025675
-240,30,572.178338
-20,19,572.24036
-980,67,572.495425
20,17,572.564541
-20,19,572.652895
-560,46,572.848908
-400,38,572.998766
-1130,73,573.274112
-280,32,573.411478
-420,39,573.56583
-80,22,573.678705
-930,63,573.926173
20,17,574.001911
-950,64,574.237176
-60,21,574.323098
-160,26,574.455668
100,13,574.511671
-120,24,574.654713
-80,22,574.744329
100,13,574.809008
80,14,574.882117
-500,43,575.123426
-80,22,575.231847
-60,21,575.324695
-680,52,575.556568
100,13,575.616167
-40,20,592.900225
40,16,592.979183
-160,26,593.063125
20,17,593.160637
-100,23,593.270112
20,17,593.374464
120,12,593.418185
-80,22,593.478132
-40,20,593.567301
40,16,593.644652
-540,45,593.840718
0,18,593.91133
40,16,593.998696
-360,36,594.161359
-240,30,594.26863
-860,61,594.530814
-60,21,594.6339
-280,32,594.763364
-140,25,594.864184
60,15,594.933911
120,12,594.984338
100,13,595.045129
-40,20,595.178605
-20,19,595.259377
-40,20,595.346087
-60,21,595.425325
-500,43,595.626724
-100,23,595.766229
-20,19,595.86575
0,18,595.945947
-140,25,596.052616
-300,33,596.207569
-720,54,596.437958
80,14,596.49709
60,15,596.562805
-100,23,596.66909
80,14,596.717458
-60,21,596.812461
-100,23,596.927609
40,16,597.018415
-20,19,597.110524
-120,24,597.222102
80,14,597.315308
-720,54,597.497976
-260,31,597.670807
-740,55,597.903966
120,12,597.956286
-160,26,598.113899
20,17,598.211269
-120,24,598.320047
-680,52,598.549001
-300,33,598.726243
-300,33,598.855846
-120,24,598.951366
-100,23,599.060096
-1010,67,599.363122
-180,27,599.454751
20,17,599.521312
-360,36,599.632145
20,17,599.718878
-200,28,599.87391
-100,23,599.983857
40,16,600.065738
120,12,600.124477
-40,20,600.220157
60,15,600.336491
-60,21,600.43057
-320,34,600.572562
-300,33,600.694061
60,15,600.766859
-320,34,600.924828
-420,39,601.068697
-180,27,601.17161
0,18,601.25867
80,14,601.352883
100,13,601.400301
-520,44,601.556445
80,14,601.642758
-60,21,601.739475
-300,33,601.892653
-500,43,602.12947
-180,27,618.93184
0,18,618.978886
-60,21,619.09855
0,18,619.201172
-200,28,619.315192
-100,23,619.43787
-40,20,619.555228
-640,50,619.802433
40,16,619.876625
-240,30,619.980105
100,13,620.034434
100,13,620.112895
-260,31,620.293457
-400,38,620.453251
0,18,620.529438
80,14,620.567343
60,15,620.63359
-80,22,620.754817
-60,21,620.843935
20,17,620.9273
0,18,621.032126
0,18,621.114119
-200,28,621.231791
-500,43,621.419764
20,17,621.483325
-220,29,621.56732
80,14,621.623203
60,15,621.704617
60,15,621.764721
0,18,621.830188
40,16,621.908472
-160,26,622.038585
-180,27,622.172007
60,15,622.255414
-80,22,622.377087
-680,52,622.588779
60,15,622.667172
40,16,622.766502
0,18,622.869896
-140,25,622.952094
-160,26,623.061318
-60,21,623.140371
40,16,623.201841
-910,62,623.462194
80,14,623.530376
-40,20,623.629258
-180,27,623.742934
-60,21,623.854008
0,18,623.951554
-140,25,624.057233
40,16,624.139848
80,14,624.207184
80,14,624.299291
-20,19,624.398881
-20,19,624.478429
40,16,624.5614
100,13,624.612761
0,18,624.662991
-20,19,624.755574
100,13,624.834102
-1030,53,625.111577
-80,22,625.227812
20,17,625.323024
100,13,625.376304
-140,25,625.482319
60,15,625.544834
-260,31,625.660034
-380,37,625.881143
80,14,625.965703
-220,29,626.105803
-620,49,626.310544
60,15,626.364055
-80,22,626.473435
-1090,56,626.667
-20,19,626.738226
-260,31,626.852365
-100,23,626.95891
40,16,627.034096
0,18,627.121167
60,15,627.186316
60,15,627.250699
-20,19,627.324315
-40,20,627.400533
-420,39,627.559165
-80,22,627.67149
-160,26,627.772993
40,16,627.855258
-40,20,627.915905
-40,20,627.981673
-20,19,628.105622
0,18,644.32573
-20,19,644.4285
-460,41,644.585379
-40,20,644.666433
40,16,644.733821
40,16,644.799449
100,13,644.880454
-560,46,645.044736
-100,23,645.17042
80,14,645.2862
-760,56,645.519982
-60,21,645.620034
60,15,645.724863
-60,21,645.822256
-220,29,645.939332
-120,24,646.094188
-300,33,646.250225
80,14,646.316442
0,18,646.375664
80,14,646.424208
20,17,646.527568
-280,32,646.690653
80,14,646.750964
100,13,646.800531
-280,32,646.941852
80,14,647.008354
-1310,82,647.373195
-160,26,647.499341
40,16,647.56108
0,18,647.676995
-80,22,647.774686
-140,25,647.857557
0,18,647.945889
120,12,648.0085
-440,40,648.178943
-300,33,648.332737
-460,41,648.508262
-20,19,648.582831
-1030,53,648.819717
-120,24,648.926978
-440,40,649.073833
40,16,649.161368
0,18,649.27068
-880,62,649.599711
40,16,649.664747
120,12,649.728328
-80,22,649.846042
20,17,649.93867
-60,21,650.031929
-140,25,650.163602
-1070,55,650.380306
-740,55,650.620282
-60,21,650.73014
-910,62,651.007037
60,15,651.081864
60,15,651.138468
-240,30,651.284106
-520,44,651.50477
60,15,651.584344
-360,36,651.708981
0,18,651.814191
-1100,73,652.092652
-600,48,652.29373
-420,39,652.475767
100,13,652.551809
0,18,652.642219
-40,20,652.711889
-500,43,652.850944
-20,19,652.934241
-200,28,653.085601
-200,28,653.222868
-1890,111,670.044988
-340,35,670.165325
-1030,68,670.460014
-420,39,670.655551
80,14,670.73627
40,16,670.799818
60,15,670.876038
40,16,670.9385
-60,21,671.033878
-1270,80,671.387596
-640,50,671.586369
-260,31,671.723631
0,18,671.804164
-1020,51,672.01199
-180,27,672.144919
-400,38,672.302827
-80,22,672.425492
80,14,672.511081
60,15,672.587298
0,18,672.734436
-120,24,672.837096
20,17,672.932106
0,18,673.009481
60,15,673.068061
-60,21,673.155104
120,12,673.208561
-560,46,673.416321
-60,21,673.505069
120,12,673.585188
-990,66,673.842982
-80,22,673.952042
20,17,674.044093
80,14,674.102334
0,18,674.196408
-440,40,674.414123
-440,40,674.577682
0,18,674.686964
-300,33,674.811264
-80,22,674.915248
20,17,674.997372
-20,19,675.092043
-320,34,675.238525
0,18,675.335056
20,17,675.402881
-40,20,675.503381
-360,36,675.687994
20,17,675.78702
-60,21,675.891298
40,16,675.971758
80,14,676.036168
120,12,676.091504
-60,21,676.196138
60,15,676.28045
-200,28,676.378995
-60,21,676.468907
100,13,676.529151
0,18,676.599269
0,18,676.682296
80,14,676.768995
40,16,676.847624
-40,20,676.92844
-220,29,677.043436
-320,34,677.147384
100,13,677.215316
-120,24,677.334567
-320,34,677.501593
40,16,677.577064
20,17,677.645333
80,14,677.718821
-40,20,677.810265
-220,29,677.936885
80,14,678.034251
-120,24,678.104589
-80,22,678.211992
-60,21,678.331235
-80,22,678.393676
20,17,678.46023
40,16,678.538865
-60,21,678.61621
-100,23,678.685822
0,18,678.77689
-220,29,678.880386
-400,38,679.026268
-80,22,679.160454
-460,41,695.635174
-140,25,695.724444
20,17,695.780045
40,16,695.887967
100,13,695.963453
-200,28,696.100466
100,13,696.159694
-540,45,696.353646
100,13,696.416044
-720,54,696.656853
-200,28,696.780579
20,17,696.867077
-200,28,696.981177
-140,25,697.081404
-100,23,697.16158
-260,31,697.321571
-1580,97,697.733362
80,14,697.805204
40,16,697.916309
-1050,54,698.140453
-950,64,698.393294
-120,24,698.516394
-280,32,698.694512
-20,19,698.7851
-160,26,698.918137
-60,21,698.980463
-40,20,699.048697
-220,29,699.212306
-80,22,699.305231
-910,62,699.51816
40,16,699.612202
-60,21,699.71833
-40,20,699.803078
20,17,699.891393
-200,28,700.018946
-220,29,700.150544
20,17,700.220861
60,15,700.281713
80,14,700.361813
0,18,700.433948
0,18,700.519042
60,15,700.603217
-440,40,700.769324
-60,21,700.848808
80,14,700.937665
-260,31,701.059918
80,14,701.116642
120,12,701.167542
-80,22,701.283537
120,12,701.344285
-100,23,701.455866
60,15,701.500407
20,17,701.601392
120,12,701.659609
-700,53,701.859399
-140,25,701.970614
20,17,702.061842
-1110,72,702.359646
-60,21,702.474903
-320,34,702.629351
40,16,702.708488
60,15,702.772904
20,17,702.851745
-800,58,703.11504
-930,63,703.335015
-40,20,703.485714
-160,26,703.610366
40,16,703.69781
-80,22,703.800005
120,12,703.867283
-180,27,704.018504
40,16,704.09181
40,16,704.189846
-20,19,704.26094
-60,21,704.3626
-320,34,704.526179
-40,20,704.625245
100,13,704.685614
-40,20,704.765144
0,18,721.130311
40,16,721.19647
-40,20,721.27984
0,18,721.373247
-220,29,721.518742
-440,40,721.710552
20,17,721.758157
-580,47,721.92096
-260,31,722.067917
-100,23,722.140707
-280,32,722.32383
40,16,722.390609
-40,20,722.495363
60,15,722.568756
-20,19,722.65676
-80,22,722.780941
20,17,722.875281
0,18,722.943505
-80,22,723.057863
-260,31,723.1917
-1000,68,723.462249
-100,23,723.603007
-120,24,723.694258
40,16,723.777978
0,18,723.867974
100,13,723.951352
-20,19,724.026196
-420,39,724.210277
60,15,724.25779
40,16,724.304912
-40,20,724.416787
-440,40,724.638233
-1010,52,724.866645
-60,21,724.963307
-60,21,725.044002
-40,20,725.150754
-120,24,725.271153
0,18,725.357253
-340,35,725.539093
-40,20,725.649406
-60,21,725.781947
-360,36,725.898794
40,16,725.971935
100,13,726.051332
40,16,726.141675
-60,21,726.216712
60,15,726.31874
40,16,726.437362
-80,22,726.561671
0,18,726.650877
40,16,726.734792
-180,27,726.871832
0,18,726.963834
-720,54,727.181242
-220,29,727.273766
-20,19,727.374399
-840,60,727.598542
-340,35,727.73571
-160,26,727.844777
-340,35,728.014422
-40,20,728.099714
-40,20,728.223662
0,18,728.308773
-180,27,728.439928
60,15,728.475904
20,17,728.570745
40,16,728.683018
-120,24,728.797415
-180,27,728.932258
-340,35,729.097417
-100,23,729.239186
-520,44,729.440463
-460,41,729.631425
120,12,729.670184
20,17,729.775041
-80,22,729.886968
-20,19,729.942977
-60,21,730.037193
80,14,730.112484
-80,22,730.222498
60,15,730.300431
60,15,730.369718
40,16,730.451016
20,17,730.522982
-40,20,730.587811
0,18,747.459057
-120,24,747.61676
100,13,747.711864
20,17,747.812624
-320,34,748.005849
-440,40,748.200353
-300,33,748.329677
0,18,748.445271
-280,32,748.645869
-540,45,748.850613
0,18,748.942726
-120,24,749.066662
-360,36,749.224809
-120,24,749.343477
-360,36,749.464589
20,17,749.525788
-80,22,749.655201
-80,22,749.745868
40,16,749.831512
-40,20,749.923692
120,12,749.980205
-360,36,750.147775
80,14,750.193029
-200,28,750.373124
-580,47,750.5477
-340,35,750.703774
60,15,750.796575
80,14,750.858006
-60,21,750.917094
100,13,750.989655
100,13,751.052115
-160,26,751.171999
20,17,751.272657
-40,20,751.368067
100,13,751.416681
100,13,751.483985
-40,20,751.575699
80,14,751.641925
100,13,751.697322
100,13,751.755602
0,18,751.839652
-140,25,751.962842
-20,19,752.039842
-80,22,752.133332
100,13,752.188218
-180,27,752.319583
-40,20,752.388994
-40,20,752.482466
-80,22,752.568297
60,15,752.657879
-20,19,752.736208
120,12,752.800281
40,16,752.915894
-720,54,753.159908
120,12,753.209682
-20,19,753.278913
-480,42,753.475667
-160,26,753.590039
0,18,753.666684
-40,20,753.737866
0,18,753.823847
80,14,753.891875
40,16,753.964659
120,12,754.019531
100,13,754.110645
0,18,754.174141
-380,37,754.370656
-60,21,754.484274
-520,44,754.650668
20,17,754.724307
100,13,754.802763
-120,24,754.928696
-400,38,755.097339
-260,31,755.234207
100,13,755.301497
40,16,755.394418
-140,25,755.504089
20,17,755.601657
-460,41,755.799996
-180,27,755.921124
0,18,756.00859
-260,31,756.140596
0,18,756.24696
-220,29,756.364146
20,17,756.407019
-60,21,756.484646
80,14,756.563732
100,13,756.62909
-440,40,756.843324
-160,26,756.972152
60,15,757.046428
60,15,757.119403
-990,66,774.20243
-40,20,774.294112
-200,28,774.376017
-80,22,774.478039
-120,24,774.608681
40,16,774.705855
-440,40,774.933724
-20,19,775.024557
20,17,775.150289
-60,21,775.263756
0,18,775.362192
-60,21,775.450955
120,12,775.499763
0,18,775.59285
-100,23,775.722216
20,17,775.803308
-140,25,775.926424
-220,29,776.072965
-160,26,776.217324
120,12,776.298709
80,14,776.379696
80,14,776.457121
60,15,776.537332
-340,35,776.717021
20,17,776.818072
-20,19,776.921268
80,14,776.965924
-1110,57,777.215571
120,12,777.306638
40,16,777.379438
0,18,777.478097
-280,32,777.579507
60,15,777.670035
0,18,777.74086
100,13,777.797985
-160,26,777.913944
-40,20,778.013659
-340,35,778.262623
-360,36,778.472255
0,18,778.55964
120,12,778.626065
40,16,778.709104
-20,19,778.794353
-60,21,778.87179
-220,29,779.069234
20,17,779.13844
100,13,779.207892
40,16,779.299478
40,16,779.374101
-820,59,779.594028
20,17,779.661016
-20,19,779.784405
-200,28,779.897056
80,14,779.982341
-100,23,780.089366
80,14,780.15451
-100,23,780.28877
-800,58,780.542958
80,14,780.599452
120,12,780.642457
-100,23,780.744718
60,15,780.826563
100,13,780.902412
-40,20,780.97731
-300,33,781.103737
40,16,781.172742
80,14,781.22059
20,17,781.291978
-120,24,781.428169
-40,20,781.515047
60,15,781.568729
80,14,781.62374
-280,32,781.810328
0,18,781.892856
60,15,781.964325
20,17,782.034514
-160,26,782.147829
-400,38,782.339352
-460,41,782.489882
-60,21,782.558024
-240,30,782.665931
-80,22,782.758265
20,17,782.832235
80,14,782.912609
-420,39,783.075739
-540,45,783.368201
-240,30,783.485014
-120,24,783.591597
60,15,783.673446
-60,21,783.791044
